duty_median_Thorax,duty_median_Abdomen,duty_median_Tot
0.526315789,0.472222222,0.5
0.527777778,0.472222222,0.5
0.527272727,0.472222222,0.5
0.526315789,0.472222222,0.5
0.526315789,0.472222222,0.5
0.526315789,0.472222222,0.5
0.526315789,0.470588235,0.5
0.527525253,0.470588235,0.5
0.527777778,0.470588235,0.5
0.527777778,0.472222222,0.5
0.529411765,0.470588235,0.5
0.529411765,0.472222222,0.5
0.527777778,0.472222222,0.5
0.424802805,0.490196078,0.510204082
0.522088353,0.440789474,0.509433962
0.533333333,0.447368421,0.509803922
0.542253521,0.449354518,0.508484326
0.565663977,0.507936508,0.505102041
0.4,0.507936508,0.511029412
0.526794258,0.472727273,0.5
0.526315789,0.473684211,0.5
0.526315789,0.473684211,0.5
0.526315789,0.472727273,0.5
0.525423729,0.473684211,0.5
0.526315789,0.473684211,0.5
0.526315789,0.473684211,0.5
0.526315789,0.472727273,0.5
0.526315789,0.473684211,0.5
0.524795082,0.473684211,0.5
0.525869759,0.473684211,0.5
0.526315789,0.473684211,0.5
0.526315789,0.473684211,0.5
0.526315789,0.472727273,0.5
0.526315789,0.473684211,0.5
0.525,0.472727273,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.472222222,0.5
0.526315789,0.472727273,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.525423729,0.473684211,0.5
0.525,0.473684211,0.5
0.529411765,0.465517241,0.5
0.528301887,0.465517241,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.524590164,0.473684211,0.5
0.525,0.473684211,0.5
0.523809524,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.523809524,0.473684211,0.5
0.524590164,0.473684211,0.5
0.524590164,0.473684211,0.5
0.525,0.473684211,0.5
0.524590164,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.524590164,0.473684211,0.5
0.525,0.473684211,0.5
0.524590164,0.473684211,0.5
0.524590164,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.524590164,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.473684211,0.5
0.525,0.474576271,0.5
0.525,0.473684211,0.5
0.524795082,0.473684211,0.5
0.528039832,0.459459459,0.5
0.527777778,0.459459459,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.538461538,0.449677259,0.50877193
0.540145985,0.449677259,0.508484326
0.523809524,0.474576271,0.5
0.523809524,0.473955507,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.523809524,0.474226804,0.5
0.524590164,0.473684211,0.5
0.523809524,0.473684211,0.5
0.524590164,0.474576271,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473955507,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.524590164,0.473684211,0.5
0.524590164,0.473684211,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.523809524,0.473684211,0.5
0.565663977,0.482352941,0.5
0.510638298,0.482352941,0.509090909
0.525,0.474576271,0.5
0.523809524,0.473684211,0.5
0.523809524,0.474401538,0.5
0.523809524,0.474576271,0.5
0.523809524,0.473684211,0.5
0.523809524,0.474576271,0.5
0.495901639,0.476190476,0.507586733
0.495901639,0.507936508,0.5
0.531914894,0.456521739,0.5
0.526315789,0.475,0.5
0.526315789,0.475,0.5
0.526315789,0.475,0.5
0.526315789,0.475,0.5
0.526315789,0.475,0.5
0.523809524,0.475,0.5
0.523809524,0.475,0.5
0.525,0.475,0.5
0.523809524,0.475,0.5
0.526315789,0.46031746,0.5
0.526315789,0.461538462,0.5
0.523809524,0.476190476,0.5
0.523809524,0.473684211,0.5
0.523809524,0.475,0.5
0.523809524,0.476190476,0.5
0.523809524,0.476190476,0.5
0.523809524,0.476190476,0.5
0.523809524,0.476190476,0.5
0.523809524,0.476190476,0.5
0.522727273,0.475409836,0.5
0.522727273,0.476190476,0.5
0.522727273,0.475,0.5
0.522727273,0.475,0.5
0.534883721,0.445255474,0.505929399
,,
0.597712298,0.24468397,0.540849673
0.597712298,0.24468397,0.846801926
0.511111111,0.6,0.641509434
0.583673469,0.273972603,0.680555556
0.577220077,0.273972603,0.470588235
0.572815534,0.264516129,0.4964845
0.5,0.525,0.495145631
0.50862069,0.507397959,0.481338481
0.517241379,0.477272727,0.481338481
0.532258065,0.43902439,0.470588235
0.535359801,0.436493327,0.369230769
0.491836735,0.409963588,0.257142857
0.491836735,0.373263889,0.230769231
0.535359801,0.436493327,0.369230769
0.506578947,0.418514785,0.444444444
0.506578947,0.388235294,0.444444444
0.51643319,0.48957881,0.444444444
0.51643319,0.489361702,0.444444444
0.541958042,0.490799599,0.450099305
0.508474576,0.477272727,0.452830189
0.504237288,0.477766798,0.450099305
0.515199637,0.525,0.450099305
0.510816236,0.516021127,0.447368421
0.5,0.507042254,0.445906433
0.5,0.512820513,0.452221546
0.5,0.525,0.46031746
0.5,0.518910256,0.464029698
0.5,0.525,0.467741935
0.508474576,0.529411765,0.464029698
0.504237288,0.518910256,0.469387755
0.5,0.512820513,0.464029698
0.5,0.512195122,0.467741935
0.5,0.499422766,0.471982013
0.5,0.518597561,0.464029698
0.50877193,0.525,0.468564845
0.508623253,0.512507817,0.481481481
0.5,0.510204082,0.475
0.5,0.507042254,0.474576271
0.507968631,0.511199602,0.471982013
0.507968631,0.507042254,0.468564845
0.508474576,0.497191011,0.469387755
0.5,0.493092651,0.452830189
0.5,0.497191011,0.45448527
0.5,0.50877193,0.467741935
0.5,0.507042254,0.474576271
0.5,0.5,0.475
0.5,0.49122807,0.474576271
0.507462687,0.489795918,0.478240741
0.507968631,0.48957881,0.464285714
0.508474576,0.47826087,0.466013825
0.508623253,0.490511994,0.464285714
0.508474576,0.486868351,0.464285714
0.50877193,0.47826087,0.466013825
0.5,0.48957881,0.467741935
0.5,0.486868351,0.464285714
0.507968631,0.472727273,0.464285714
0.509803922,0.470588235,0.455342903
0.513157895,0.456202046,0.453835227
0.518934081,0.472727273,0.453125
0.530612245,0.449490662,0.456140351
0.517558187,0.466320072,0.455342903
0.571129989,0.459119497,0.435923754
0.573293013,0.465753425,0.435483871
0.516129032,0.471657754,0.464285714
0.515625,0.470588235,0.467741935
0.515877016,0.470588235,0.467741935
0.515625,0.470588235,0.467741935
0.516685206,0.470588235,0.470588235
0.513157895,0.469987995,0.463624339
0.511480908,0.470588235,0.464285714
0.523369565,0.470588235,0.469387755
0.518987342,0.469987995,0.469165085
0.534482759,0.468871093,0.470588235
0.53125,0.467510549,0.464285714
0.531754032,0.468871093,0.467741935
0.532258065,0.470588235,0.474788136
0.537037037,0.470588235,0.475
0.537037037,0.463721805,0.467741935
0.553287982,0.344262295,0.464285714
0.553287982,0.344262295,0.464285714
0.54,0.460150376,0.469387755
0.541920375,0.457142857,0.467741935
0.542857143,0.455213904,0.467741935
0.543859649,0.457142857,0.473684211
0.573770492,0.282915361,0.441176471
0.587301587,0.282915361,0.441176471
0.610169492,0.293103448,0.448775612
0.593117409,0.299601196,0.459016393
0.582089552,0.294786096,0.443376068
0.598245614,0.310992579,0.441742081
0.579479207,0.315807679,0.461651054
0.581367357,0.333333333,0.431607784
0.580645161,0.335680751,0.431607784
0.583333333,0.329931973,0.409529258
0.582711443,0.333333333,0.446428571
0.558823529,0.425,0.468564845
0.573770492,0.433962264,0.473684211
0.589309524,0.351351351,0.449275362
0.589285714,0.347131148,0.451200181
0.576041872,0.350877193,0.467741935
0.573293013,0.351351351,0.473684211
0.573770492,0.351351351,0.461215514
0.575757576,0.35483871,0.463414634
0.568627451,0.363636364,0.481125356
0.555555556,0.351114272,0.481125356
0.432379799,0.295454545,0.46504065
0.565741226,0.363636364,0.481481481
0.566666667,0.375,0.481481481
0.538461538,0.434372436,0.482142857
0.539230769,0.433333333,0.481812169
0.539230769,0.435038363,0.482142857
0.538461538,0.434782609,0.482142857
0.538461538,0.437694013,0.481481481
0.54,0.437694013,0.482142857
0.54,0.435038363,0.483602151
0.54,0.434782609,0.483870968
0.539230769,0.437694013,0.490860751
0.539230769,0.436363636,0.486100386
0.540491803,0.443650794,0.491525424
0.54,0.443650794,0.494326062
0.540983607,0.443650794,0.5
0.541666667,0.443650794,0.5
0.542857143,0.440823671,0.5
0.541325137,0.442622951,0.5
0.546920821,0.442622951,0.5
0.543859649,0.433962264,0.5
0.543859649,0.434782609,0.5
0.543859649,0.435483871,0.507042254
0.552435192,0.435483871,0.5
0.545454545,0.435923754,0.5
0.548387097,0.430769231,0.507042254
0.552238806,0.408029001,0.5
0.570436508,0.37037037,0.5
0.582089552,0.35,0.453125
0.589333333,0.351351351,0.448275862
0.583503401,0.354502688,0.454545455
0.555555556,0.417544346,0.483870968
0.549193548,0.431034483,0.491525424
0.557142857,0.431034483,0.494326062
0.550510204,0.430769231,0.491525424
0.548387097,0.430769231,0.492515959
0.553846154,0.432575758,0.490196078
0.555555556,0.433333333,0.490196078
0.555555556,0.433333333,0.5
0.557759246,0.432575758,0.497572816
0.559322034,0.433333333,0.5
0.559322034,0.433333333,0.5
0.559072782,0.430901857,0.5
0.565217391,0.431034483,0.5
0.566915423,0.431034483,0.5
0.567164179,0.399905236,0.480769231
0.589514652,0.355501547,0.475961538
0.589285714,0.351351351,0.475
0.602675408,0.350877193,0.475961538
0.6,0.350438596,0.473328592
0.6,0.341463415,0.470588235
0.637132449,0.35,0.432104185
0.582089552,0.346153846,0.467741935
0.582089552,0.359375,0.473328592
0.572122053,0.362318841,0.481481481
0.558823529,0.342465753,0.453835227
0.6,0.36,0.465408805
0.569444444,0.351114272,0.47826087
0.598701299,0.35483871,0.459016393
0.606672047,0.333333333,0.434159846
0.583333333,0.333333333,0.435483871
0.558823529,0.378787879,0.47826087
0.543859649,0.408163265,0.480769231
0.545454545,0.407407407,0.47826087
0.555555556,0.406779661,0.47951505
0.555555556,0.407785336,0.47951505
0.554804805,0.403620197,0.47761194
0.555555556,0.378787879,0.478799856
0.557692308,0.382847386,0.47826087
0.552631579,0.408163265,0.47826087
0.557692308,0.40952381,0.47826087
0.565217391,0.407093534,0.481481481
0.565217391,0.406779661,0.481481481
0.565217391,0.406779661,0.482142857
0.559322034,0.408163265,0.482142857
0.557692308,0.40952381,0.484375
0.555555556,0.409638554,0.47951505
0.558033971,0.410607657,0.481481481
0.557692308,0.411764706,0.481812169
0.565217391,0.385714286,0.481481481
0.565217391,0.385714286,0.482142857
0.557692308,0.41509434,0.484375
0.557692308,0.41509434,0.485714286
0.558823529,0.412698413,0.486486486
0.558823529,0.413563218,0.486486486
0.583503401,0.327972208,0.403508772
0.585170068,0.327972208,0.403677463
0.566666667,0.41509434,0.487804878
0.566465863,0.414285714,0.494326062
0.56,0.414634146,0.491664351
0.56,0.41509434,0.494326062
0.345454545,0.311111111,0.343283582
0.24872449,0.214480874,0.076923077
0.265306122,0.214480874,0.076923077
0.232142857,0.289051065,0.540352362
0.377192982,0.289640592,0.494911623
0.587301587,0.333333333,0.401612903
0.582089552,0.378583129,0.472335543
0.568965517,0.378787879,0.471698113
0.56,0.413015873,0.5
0.565503432,0.394366197,0.5
0.565217391,0.369395712,0.486100386
0.563380282,0.369395712,0.488341282
0.56,0.41509434,0.5
0.565217391,0.413793103,0.493374868
0.559322034,0.406779661,0.493243243
0.56,0.406779661,0.493243243
0.5625,0.4,0.5
0.563829787,0.411764706,0.5
0.559661017,0.338028169,0.444444444
0.566037736,0.338028169,0.444444444
0.563380282,0.377203835,0.475409836
0.56626506,0.375,0.483870968
0.566037736,0.354166667,0.467741935
0.566037736,0.352759009,0.470588235
0.565217391,0.368518519,0.474342105
0.565503432,0.351114272,0.475
0.563741423,0.350438596,0.475
0.563380282,0.36,0.470588235
0.5625,0.351351351,0.444444444
0.56125,0.354166667,0.445945946
0.564659978,0.354166667,0.475
0.563380282,0.352759009,0.436931818
0.559322034,0.35,0.434159846
0.5625,0.351114272,0.447110904
0.559322034,0.36,0.454545455
0.559322034,0.359375,0.454545455
0.559072782,0.359375,0.458079625
0.558823529,0.385714286,0.483602151
0.558599582,0.363636364,0.481125356
0.558823529,0.363636364,0.481125356
0.555555556,0.378787879,0.483602151
0.555555556,0.36451049,0.456
0.556349206,0.365384615,0.444444444
0.557142857,0.36451049,0.438048246
0.555555556,0.379310345,0.464285714
0.555555556,0.379310345,0.473986486
0.555555556,0.388059701,0.483602151
0.553846154,0.388059701,0.483870968
0.545454545,0.390625,0.484122984
0.551372273,0.39361167,0.476510888
0.550158091,0.39361167,0.475409836
0.548841436,0.395595797,0.475409836
0.545454545,0.405204461,0.484375
0.546920821,0.405204461,0.486100386
0.545454545,0.406779661,0.486100386
0.545454545,0.403620197,0.485714286
0.545454545,0.406779661,0.485044643
0.545454545,0.405797101,0.487587135
0.545454545,0.386886994,0.478325509
0.545454545,0.390964674,0.47761194
0.545454545,0.389342351,0.461538462
0.543859649,0.411764706,0.477694859
0.543859649,0.413043478,0.478325509
0.543358396,0.423076923,0.485714286
0.540983607,0.419871795,0.484122984
0.541666667,0.419871795,0.485714286
0.543859649,0.425603795,0.478567055
0.543859649,0.414801056,0.47761194
0.543859649,0.415880503,0.475292457
0.543859649,0.43902439,0.483602151
0.543859649,0.4371268,0.493975904
0.542857143,0.438356164,0.487145682
0.543859649,0.444444444,0.493975904
0.542261905,0.444444444,0.491525424
0.541666667,0.444444444,0.491525424
0.541666667,0.449637681,0.483314794
0.539230769,0.443650794,0.493975904
0.54,0.440442428,0.479166667
0.542857143,0.444444444,0.479166667
0.540983607,0.464358194,0.481704596
0.541666667,0.462962963,0.481812169
0.540491803,0.46875,0.48356681
0.539230769,0.465753425,0.485258359
0.537313433,0.467532468,0.488126649
0.537887486,0.470588235,0.484375
0.54,0.469387755,0.484375
0.54,0.470588235,0.488126649
0.538461538,0.469068878,0.493975904
0.535714286,0.474358974,0.486486486
0.534482759,0.474576271,0.493975904
0.537313433,0.46875,0.484802432
0.537887486,0.470588235,0.489161364
0.535714286,0.480519481,0.489161364
0.536231884,0.484210526,0.5
0.530931122,0.477225673,0.5
0.533333333,0.47826087,0.5
0.530931122,0.479166667,0.506206897
0.538461538,0.476731602,0.5
0.539230769,0.477272727,0.5
0.54027027,0.477272727,0.5
0.543478261,0.480519481,0.5
0.545454545,0.477272727,0.5
0.545454545,0.479583333,0.5
0.524795082,0.469987995,0.506666667
0.525211864,0.470588235,0.507354532
0.525211864,0.470588235,0.507246377
0.540762074,0.478873239,0.5
0.540540541,0.480519481,0.5
0.540540541,0.476190476,0.5
0.523076923,0.473684211,0.507246377
0.525423729,0.474322344,0.507144315
0.522233202,0.477272727,0.5
0.523809524,0.478873239,0.507246377
0.522727273,0.480644356,0.507692308
0.521126761,0.478567055,0.5
0.522727273,0.490909091,0.5
0.522233202,0.490384615,0.5
0.52173913,0.480769231,0.5
0.52173913,0.4875,0.5
0.52173913,0.4875,0.493563294
0.521126761,0.490290347,0.496987952
0.521432945,0.491664351,0.5
0.521126761,0.491525424,0.493150685
0.52173913,0.508474576,0.5
0.521126761,0.514087302,0.493975904
0.52173913,0.508335649,0.5
0.521126761,0.5,0.496987952
0.520833333,0.514285714,0.5
0.521126761,0.517730496,0.488126649
0.52173913,0.520416667,0.5
0.521126761,0.516397849,0.492422503
0.520478054,0.519615385,0.496987952
0.521126761,0.526315789,0.493975904
0.520690639,0.53125,0.488888889
0.520204082,0.532362798,0.5
0.518518519,0.521126761,0.5
0.519109056,0.526315789,0.490712074
0.520408163,0.524199844,0.490196078
0.520547945,0.523076923,0.488888889
0.520547945,0.50980604,0.492063492
0.52,0.5,0.5
0.535714286,0.490909091,0.5
0.52,0.510657596,0.5
0.520204082,0.514087302,0.5
0.517700501,0.523076923,0.5
0.520408163,0.524199844,0.5
0.520833333,0.521126761,0.493975904
0.521126761,0.516666667,0.5
0.520690639,0.515625,0.5
0.520980047,0.530330882,0.5
0.521432945,0.527863777,0.488126649
0.520690639,0.529411765,0.488507769
0.521126761,0.537313433,0.493563294
0.521126761,0.532258065,0.488888889
0.518518519,0.538461538,0.485667486
0.521126761,0.529411765,0.487179487
0.517857143,0.532258065,0.487653068
0.51875293,0.530330882,0.488507769
0.517392619,0.532258065,0.492063492
0.520478054,0.527308838,0.5
0.517857143,0.529411765,0.487965764
0.517857143,0.529411765,0.488507769
0.51754386,0.537313433,0.492724036
0.520408163,0.537887486,0.493150685
0.520478054,0.531754032,0.493150685
0.517700501,0.532258065,0.49005848
0.516685206,0.53968254,0.5
0.518187831,0.53125,0.488507769
0.517700501,0.528856826,0.493150685
0.516129032,0.527308838,0.5
0.514955357,0.530330882,0.5
0.511111111,0.530330882,0.5
0.5125,0.508623253,0.5
0.535714286,0.508623253,0.5
0.53125,0.509090909,0.493975904
0.517241379,0.520690639,0.5
0.517549261,0.520690639,0.5
0.533333333,0.509262436,0.493975904
0.509433962,0.515151515,0.5
0.509090909,0.514928699,0.5
0.529411765,0.508474576,0.493975904
0.53125,0.508196721,0.496987952
0.510204082,0.510204082,0.5
0.51,0.510204082,0.496987952
0.529411765,0.508196721,0.496987952
0.529411765,0.508474576,0.5
0.509433962,0.507936508,0.492537313
0.508931419,0.508474576,0.492185592
0.527777778,0.508196721,0.493975904
0.527777778,0.508474576,0.5
0.509433962,0.509433962,0.492843999
0.509090909,0.510204082,0.493150685
0.51,0.509433962,0.5
0.511111111,0.510204082,0.5
0.510204082,0.510204082,0.5
0.509090909,0.513888889,0.5
0.509262436,0.513888889,0.5
0.527777778,0.507462687,0.493975904
0.526315789,0.509433962,0.5
0.527777778,0.508196721,0.5
0.526315789,0.50877193,0.496987952
0.527777778,0.509262436,0.496987952
0.509262436,0.507936508,0.493150685
0.510204082,0.52173913,0.5
0.510204082,0.521126761,0.5
0.523809524,0.511111111,0.49382716
0.354166667,0.588732761,0.56797235
0.381500987,0.590163934,0.571428571
0.509262436,0.529411765,0.492537313
0.509090909,0.510204082,0.493506494
0.509433962,0.509433962,0.5
0.509090909,0.507462687,0.5
0.510204082,0.517730496,0.505494505
0.510102041,0.515151515,0.5
0.509090909,0.508474576,0.5
0.509262436,0.509819022,0.493150685
0.509262436,0.508474576,0.493150685
0.510204082,0.508196721,0.492843999
0.510204082,0.50877193,0.492307692
0.509433962,0.510204082,0.493150685
0.509090909,0.510204082,0.492185592
0.509090909,0.507144315,0.491525424
0.509090909,0.5,0.490909091
0.509090909,0.507042254,0.491525424
0.509433962,0.503012048,0.49122807
0.509090909,0.5,0.490552585
0.508474576,0.503012048,0.490196078
0.509090909,0.5,0.489361702
0.509090909,0.5,0.488888889
0.509090909,0.5,0.487804878
0.509618942,0.5,0.488888889
0.509803922,0.5,0.487804878
0.509803922,0.5,0.488088486
0.509618942,0.5,0.488372093
0.509433962,0.5,0.488088486
0.509803922,0.5,0.488372093
0.509803922,0.5,0.486486486
0.509803922,0.5,0.487804878
0.509901961,0.5,0.486486486
0.510204082,0.5,0.486486486
0.510204082,0.5,0.487804878
0.510657596,0.5,0.487804878
0.510204082,0.5,0.488888889
0.511627907,0.5,0.488888889
0.511111111,0.5,0.48977889
0.511111111,0.5,0.48977889
0.511111111,0.5,0.490909091
0.511111111,0.5,0.488888889
0.511111111,0.5,0.490566038
0.510204082,0.5,0.490381058
0.510204082,0.5,0.490196078
0.511111111,0.5,0.490566038
0.511111111,0.5,0.490909091
0.511111111,0.5,0.490196078
0.511111111,0.5,0.490196078
0.511111111,0.5,0.48977889
0.52173913,0.5,0.492063492
0.511111111,0.5,0.49122807
0.511111111,0.5,0.489125296
0.511369509,0.5,0.490566038
0.511627907,0.5,0.490381058
0.511627907,0.5,0.490737564
0.511111111,0.5,0.490909091
0.511111111,0.5,0.49122807
0.512660256,0.5,0.490909091
0.511904762,0.5,0.492185592
0.511111111,0.5,0.49122807
0.511627907,0.5,0.490909091
0.514285714,0.5,0.49122807
0.513157895,0.5,0.490909091
0.512195122,0.5,0.490909091
0.512049942,0.494978622,0.49122807
0.512195122,0.5,0.49122807
0.511627907,0.5,0.49122807
0.511627907,0.5,0.49122807
0.511627907,0.495575221,0.490909091
0.512195122,0.5,0.490909091
0.512828947,0.5,0.490196078
0.512347561,0.5,0.490196078
0.511369509,0.495575221,0.490196078
0.511904762,0.494978622,0.490909091
0.512347561,0.5,0.490566038
0.511111111,0.5,0.490196078
0.5125,0.5,0.490381058
0.5125,0.493333333,0.490566038
0.511627907,0.492300403,0.490566038
0.512195122,0.494382022,0.48977889
0.512347561,0.492063492,0.490196078
0.512195122,0.491525424,0.48977889
0.512049942,0.492537313,0.490909091
0.511904762,0.49122807,0.490909091
0.514285714,0.490909091,0.490196078
0.511111111,0.493857678,0.490909091
0.511111111,0.492063492,0.490909091
0.511904762,0.492537313,0.49122807
0.512195122,0.491376747,0.49122807
0.511904762,0.492063492,0.490909091
0.512195122,0.491525424,0.490909091
0.518518519,0.491803279,0.491803279
0.517857143,0.491068581,0.490909091
0.511627907,0.49122807,0.489125296
0.512195122,0.49122807,0.490196078
0.512195122,0.49122807,0.489125296
0.512347561,0.490196078,0.488888889
0.514285714,0.489795918,0.492307692
0.513157895,0.490384615,0.492537313
0.517241379,0.490566038,0.490909091
0.511111111,0.489795918,0.488372093
0.511111111,0.489361702,0.488888889
0.517241379,0.490196078,0.490909091
0.511766334,0.489361702,0.488888889
0.511111111,0.489361702,0.488372093
0.517241379,0.488888889,0.490196078
0.511369509,0.488888889,0.488372093
0.511627907,0.488636364,0.488372093
0.513157895,0.488888889,0.490909091
0.512195122,0.486486486,0.488372093
0.511766334,0.486486486,0.488372093
0.511111111,0.488888889,0.488372093
0.511111111,0.489361702,0.488888889
0.511111111,0.487804878,0.488888889
0.511111111,0.487804878,0.488888889
0.511369509,0.487179487,0.488888889
0.511111111,0.487179487,0.489125296
0.517241379,0.487179487,0.49122807
0.511111111,0.487804878,0.490196078
0.511111111,0.488888889,0.490381058
0.511111111,0.488888889,0.490909091
0.511111111,0.487804878,0.489361702
0.516397849,0.487179487,0.490909091
0.511369509,0.487804878,0.488888889
0.511627907,0.487804878,0.488888889
0.511111111,0.487804878,0.489361702
0.511627907,0.487179487,0.48977889
0.512049942,0.487179487,0.488888889
0.512195122,0.487179487,0.490196078
0.516129032,0.486486486,0.490909091
0.516129032,0.486832987,0.490909091
0.514705882,0.486486486,0.490737564
0.517241379,0.486486486,0.490909091
0.514285714,0.486486486,0.488372093
0.514285714,0.484122984,0.488888889
0.515151515,0.485714286,0.489361702
0.514285714,0.483870968,0.487804878
0.512820513,0.483870968,0.488372093
0.514285714,0.483870968,0.488372093
0.514285714,0.482035284,0.487804878
0.514285714,0.482758621,0.487804878
0.512660256,0.482758621,0.488888889
0.514285714,0.482142857,0.488888889
0.514285714,0.481704596,0.488372093
0.514718615,0.480769231,0.488372093
0.517241379,0.480644356,0.490381058
0.514285714,0.480644356,0.488630491
0.514285714,0.48,0.489125296
0.51744186,0.480769231,0.488888889
0.5,0.573593074,0.493975904
0.529186377,0.590163934,0.581231672
0.494963502,0.566666667,0.513931889
0.516666667,0.47826087,0.493328589
0.516483516,0.47826087,0.488372093
0.514285714,0.478873239,0.490196078
0.516483516,0.479166667,0.488372093
0.514285714,0.478567055,0.489361702
0.516666667,0.479019953,0.488888889
0.515625,0.477097902,0.488888889
0.514285714,0.48,0.488888889
0.514285714,0.480769231,0.488888889
0.512347561,0.479166667,0.490196078
0.514285714,0.483870968,0.492185592
0.514285714,0.5,0.492422503
0.514285714,0.5,0.493150685
0.5125,0.5,0.492537313
0.515151515,0.480519481,0.5
0.512049942,0.537313433,0.491515674
0.5125,0.529411765,0.491645781
0.513721805,0.510204082,0.493563294
0.511111111,0.5,0.492063492
0.511627907,0.509433962,0.492063492
0.514285714,0.509819022,0.492422503
0.514285714,0.514705882,0.492063492
0.514285714,0.525006946,0.5
0.515504808,0.508196721,0.492843999
0.516129032,0.508335649,0.491960085
0.517241379,0.5,0.493975904
0.517241379,0.487309645,0.5
0.51754386,0.487652439,0.493975904
0.517241379,0.522727273,0.5
0.514285714,0.489125296,0.5
0.515268065,0.485714286,0.5
0.517241379,0.482758621,0.5
0.51754386,0.485912698,0.5
0.518518519,0.514705882,0.5
0.518187831,0.538461538,0.492063492
0.517857143,0.537887486,0.491933385
0.518518519,0.5,0.5
0.51749286,0.510638298,0.493563294
0.519230769,0.488888889,0.491691051
0.517857143,0.486486486,0.492537313
0.518987342,0.482450739,0.492185592
0.519355644,0.487179487,0.491856678
0.519355644,0.487179487,0.491376747
0.51875293,0.487179487,0.492063492
0.519230769,0.486111111,0.492063492
0.519230769,0.485281385,0.488888889
0.51875293,0.485915493,0.490909091
0.519230769,0.481927711,0.488888889
0.52,0.481481481,0.488372093
0.52,0.481481481,0.493506494
0.519109056,0.484611742,0.490381058
0.519230769,0.482758621,0.490196078
0.52,0.482758621,0.492753623
0.52,0.483546222,0.493150685
0.52,0.485714286,0.488888889
0.52,0.485281385,0.488888889
0.52,0.486486486,0.490196078
0.52,0.485714286,0.491525424
0.519355644,0.480769231,0.5
0.520408163,0.480769231,0.5
0.52,0.482758621,0.488888889
0.52,0.483602151,0.488888889
0.52,0.483314794,0.488888889
0.719063545,0.578947368,0.585411141
0.718506132,0.578947368,0.585411141
0.550010206,0.480769231,0.494560767
0.52,0.480769231,0.5
0.520833333,0.480769231,0.494763827
0.521126761,0.481481481,0.493328589
0.521980676,0.481481481,0.493328589
0.523268398,0.480769231,0.493150685
0.524706429,0.482142857,0.5
0.545454545,0.485714286,0.5
0.545454545,0.486111111,0.5
0.532608696,0.485714286,0.5
0.571428571,0.5,0.5
0.56626506,0.5,0.5
0.571428571,0.5,0.493150685
0.571428571,0.497311828,0.5
0.564102564,0.487179487,0.5
0.564,0.5,0.5
0.560148822,0.5,0.5
0.562539087,0.509090909,0.5
0.56626506,0.509819022,0.5
0.551224388,0.487179487,0.5
0.571993969,0.487179487,0.5
0.56097561,0.507936508,0.507814408
0.579328757,0.514285714,0.510204082
0.56936648,0.514705882,0.507936508
0.530612245,0.487179487,0.5
0.523809524,0.487179487,0.495145631
0.523809524,0.486486486,0.493150685
0.525,0.486486486,0.492537313
0.522727273,0.486013302,0.5
0.522902098,0.486486486,0.492952154
0.522474747,0.486486486,0.492307692
0.52173913,0.486298799,0.5
0.52173913,0.485714286,0.491525424
0.521126761,0.485714286,0.5
0.543859649,0.484848485,0.5
0.523809524,0.480769231,0.5
0.529411765,0.481927711,0.5
0.526315789,0.481481481,0.5
0.53125,0.481927711,0.5
0.552631579,0.486486486,0.5
0.543859649,0.486486486,0.5
0.549295775,0.488762626,0.5
0.542372881,0.486486486,0.5
0.52173913,0.487179487,0.5
0.52173913,0.486486486,0.5
0.52173913,0.486486486,0.493975904
0.520204082,0.486486486,0.5
0.521126761,0.486486486,0.5
0.52173913,0.486486486,0.5
0.521126761,0.486486486,0.5
0.521126761,0.486486486,0.5
0.52173913,0.486486486,0.5
0.523669468,0.486486486,0.5
0.522988506,0.486486486,0.5
0.52173913,0.486111111,0.5
0.526315789,0.482758621,0.5
0.521126761,0.484375,0.5
0.529411765,0.507936508,0.507354532
0.545454545,0.507936508,0.505747126
0.54027027,0.483870968,0.507692308
0.537037037,0.485714286,0.507042254
0.54,0.483870968,0.504464286
0.562539087,0.575757576,0.518999519
