index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot,activity
244800,18.75,1.3,1.3,0.5,7.588075880758806,1.4,1.5,0.396011396011396,21.42857142857143,1.4,1.3,0.5,7.492133780454696,3.646735062742653,3.3189241871555266,0.1481057070949443,20.689655172413794,1.3,1.3,0.5,9.420289855072465,0.8999999999999999,0.8999999999999999,0.19999999999999996,lying_right
245100,19.35483870967742,1.2,1.2,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3969696969696969,24.0,1.2,1.2,0.5,10.554981134077694,0.8381253790109644,0.8100707085209822,0.1325046267381126,30.0,0.9,1.0,0.5,16.923076923076927,0.6000000000000001,0.5,0.1428571428571429,lying_right
245400,19.35483870967742,1.3,1.2,0.5,7.287449392712547,1.3000000000000003,1.4,0.3969696969696969,24.0,1.2,1.2,0.5,10.616184613210388,0.8354412434418916,0.8072746351491219,0.1323810459013786,30.0,1.0,1.0,0.5,16.923076923076927,0.6000000000000001,0.6000000000000001,0.1428571428571429,walking
245700,18.75,1.3,1.2,0.5,7.287449392712547,1.3000000000000003,1.4,0.39444444444444443,24.0,1.2,1.2,0.5,10.7745757983597,0.8184464177462065,0.8035289557687181,0.13205839762043436,30.0,1.0,1.0,0.5,16.923076923076927,0.6000000000000001,0.6000000000000001,0.1428571428571429,walking
246000,18.75,1.3,1.2,0.5,7.287449392712547,1.3000000000000003,1.4,0.39444444444444443,24.0,1.2,1.2,0.5,10.760389827896077,0.8230887338827112,0.8036133398488371,0.13219134612080055,30.0,1.0,1.0,0.5,16.923076923076927,0.6000000000000001,0.6000000000000001,0.1428571428571429,walking
246300,19.35483870967742,1.2,1.2,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3956521739130436,23.07692307692308,1.2,1.2,0.5,10.394044964589822,0.8466302851562438,0.8403651403617748,0.13280067686833352,30.0,1.0,1.0,0.5,16.923076923076927,0.6000000000000001,0.6000000000000001,0.1428571428571429,running
246600,18.75,1.3,1.3,0.5,7.692307692307686,1.3000000000000003,1.4,0.3923076923076923,22.22222222222222,1.3,1.3,0.5,7.749868577059569,1.3446922745173857,1.3156038675020427,0.1399342719097888,27.272727272727273,1.0,1.0,0.5,13.865546218487395,0.5999999999999999,0.5999999999999999,0.14285714285714296,lying_left
246900,18.75,1.3,1.3,0.5,7.222222222222221,1.3000000000000003,1.4,0.396011396011396,21.42857142857143,1.3,1.3,0.5,7.539308655939766,1.5006867369960246,1.5073589796398095,0.1416163165055472,27.272727272727273,1.0,1.0,0.5,14.604462474645025,0.5999999999999999,0.5999999999999999,0.14285714285714296,lying_left
247200,18.75,1.3,1.3,0.5,7.222222222222221,1.3000000000000003,1.4,0.396011396011396,22.22222222222222,1.3,1.3,0.5,7.88848697477691,1.2808644655901746,1.271848876355853,0.13938610834063614,27.272727272727273,1.0,1.0,0.5,13.865546218487395,0.5999999999999999,0.5,0.14285714285714296,sitting
247500,19.35483870967742,1.3,1.2,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.39444444444444443,22.22222222222222,1.3,1.3,0.5,9.092930419786438,1.0212621622517795,0.9625463659537277,0.13501128474827223,28.57142857142857,1.0,1.0,0.5,15.277777777777779,0.5,0.5,0.1428571428571429,lying_right
247800,18.75,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.4,0.3923076923076923,23.076923076923073,1.3,1.3,0.5,9.34430212872352,0.9900838775883517,0.9376765266235519,0.1343475054770258,28.57142857142857,1.0,1.0,0.5,15.277777777777779,0.6000000000000001,0.6000000000000001,0.1428571428571429,lying_right
248100,18.75,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.4,0.3923076923076923,23.076923076923073,1.3,1.2,0.5,9.5898022556715,0.9558190682157903,0.9195948752603592,0.1338061430005954,30.0,0.9,1.0,0.5,16.923076923076927,0.6000000000000001,0.5,0.1428571428571429,lying_right
248400,18.75,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.4,0.3923076923076923,23.076923076923073,1.3,1.3,0.5,9.164373180980379,1.003200583000441,0.9530714723975944,0.13457808163466614,28.57142857142857,1.0,1.0,0.5,15.277777777777779,0.5,0.6000000000000001,0.1428571428571429,prone
248700,19.35483870967742,1.2,1.2,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.39444444444444443,22.22222222222222,1.3,1.3,0.5,8.888989109685086,1.0841716859064183,0.9717308370765411,0.1356043551341026,28.57142857142857,1.0,1.0,0.5,15.277777777777779,0.5,0.5,0.1428571428571429,unknown
249000,18.75,1.3,1.3,0.5,7.222222222222221,1.3000000000000003,1.4,0.396011396011396,21.42857142857143,1.4,1.3,0.5,7.436499613325155,2.0415628324790487,2.2332148099462668,0.146341595852357,24.0,1.1,1.1,0.5,12.224108658743628,0.7000000000000001,0.7000000000000001,0.15959252971137527,cyclette
249300,18.75,1.3,1.3,0.5,7.222222222222221,1.3000000000000003,1.4,0.396011396011396,21.42857142857143,1.4,1.3,0.5,7.438921382582036,2.0422368909568673,2.2356309696195953,0.14617609210012777,24.0,1.1,1.1,0.5,12.224108658743628,0.7000000000000001,0.7000000000000001,0.15959252971137527,unknown
249600,18.75,1.3,1.3,0.5,7.222222222222221,1.3000000000000003,1.4,0.396011396011396,21.42857142857143,1.4,1.3,0.5,7.435155513228917,2.040880628849475,2.2340212066566965,0.14611906108489464,24.0,1.1,1.1,0.5,12.224108658743628,0.7000000000000001,0.7000000000000001,0.15959252971137527,lying_right
249900,19.35483870967742,1.25,1.2,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3923076923076923,23.076923076923073,1.3,1.2,0.5,9.551963364702804,0.9543785586488163,0.9203124848787799,0.13349613167638266,28.57142857142857,1.0,1.0,0.5,15.277777777777779,0.6000000000000001,0.6000000000000001,0.1428571428571429,lying_right
250200,19.35483870967742,1.2,1.2,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3923076923076923,23.076923076923073,1.3,1.2,0.5,9.570820075259872,0.9529810178355869,0.9180091589838991,0.13358078461805206,30.0,0.9,1.0,0.5,16.923076923076927,0.6000000000000001,0.5,0.1428571428571429,lying_right
