index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot,activity
7200,10.344827586206897,2.5,3.1,0.45999999999999996,5.251270468661773,2.0999999999999996,2.5000000000000004,0.33595387840670854,8.955223880597014,3.2,2.9,0.524390243902439,3.7889422577590937,2.342997516566623,2.259021393364316,0.2072069747539511,8.955223880597014,2.55,3.0,0.4525709219858156,5.103448275862069,2.7,3.0,0.3942076830732292,supine
7500,10.0,2.6,3.1,0.44710526315789473,5.589188528098821,2.5500000000000007,2.65,0.3300202156334232,10.169491525423728,2.7,2.6,0.5142857142857143,3.4980762326928287,1.8119708455730874,1.9501261820672662,0.20883733156695425,9.375,2.5,2.8,0.44680851063829785,5.357142857142858,2.6000000000000005,2.9000000000000004,0.3834894613583138,supine
7800,10.0,2.6,3.1,0.45999999999999996,5.900621118012424,2.7,2.5999999999999996,0.34134615384615385,10.169491525423728,2.7,2.7,0.5142857142857143,3.470995008557832,1.799506358878174,1.945838566669814,0.20876784930931863,9.375,2.55,2.8,0.45572916666666663,5.335628227194492,2.6000000000000005,2.9750000000000005,0.3889253734154958,supine
8100,10.084745762711865,2.55,3.1,0.4337719298245614,5.814562598218965,2.45,2.6999999999999997,0.3293463611859838,10.169491525423728,2.7,2.6500000000000004,0.5233228511530399,3.4961762486274384,1.8552991677040425,1.9749355252278724,0.2062130715697459,9.523809523809524,2.6,2.7,0.4583333333333333,5.447092320650382,2.6000000000000005,2.95,0.37912754380451,supine
8400,10.169491525423728,2.6,3.05,0.44710526315789473,5.814562598218965,2.45,2.5500000000000003,0.33310439560439564,10.169491525423728,2.7,2.6,0.5247584541062802,3.489653342280051,1.8421572043307342,2.0217414115178647,0.20933150143864293,9.375,2.7,2.8,0.44996675531914887,5.713488910827975,2.6000000000000005,2.925,0.3727711894846726,supine
8700,10.257159555815313,2.6,3.0,0.44710526315789473,5.7699396620297625,2.3,2.575,0.34229766361956626,9.600614439324117,2.7,2.8,0.5071428571428571,3.535059482375303,1.9266947749290542,2.07044559182161,0.2093856364814724,9.375,2.6,2.9,0.44680851063829785,5.623100303951368,2.7,3.0,0.37009860123824795,supine
9000,10.0,2.6,3.1,0.4615384615384615,5.900621118012424,2.6500000000000004,2.6999999999999997,0.353131469979296,9.677419354838712,2.75,2.7,0.5216290842153705,3.559724330834737,1.9127953200188295,2.054766853457302,0.20822572920420213,9.09090909090909,2.7,2.9,0.4576271186440678,5.869405722670581,2.7,3.0,0.37520064205457465,supine
9300,10.169491525423728,2.5,3.1,0.4615384615384615,5.814562598218965,2.3,2.6999999999999997,0.3373015873015873,10.084745762711865,2.7,2.55,0.5285947712418302,3.4259746122975225,1.7957825557658846,1.9290864910175238,0.207265522924408,9.090909090909092,2.7,3.0,0.4583333333333333,5.348346235045743,2.7,3.0,0.35929443690637713,supine
9600,10.257159555815313,2.5,3.0,0.4624765478424015,5.879106488064059,2.3,2.65,0.34380723443223443,10.0,2.7,2.6500000000000004,0.5216290842153705,3.5301780339424513,1.9139179412545564,1.9678090708421556,0.20612159534053878,9.523809523809524,2.7,2.7,0.4736842105263158,5.826165508031892,2.6500000000000004,2.8999999999999995,0.38372918300026937,supine
9900,1.0434003328639099,2.55,24.8,0.16458982346832815,6.69621033089123,1.75,337.375,0.2704224850362243,0.44182621502209135,126.6,9.2,0.7322852586010481,2.575939713882949,184.1166695332066,47.34221160866907,0.27079656094405397,5.217391304347826,4.4,5.2,0.3731343283582089,7.147994964934364,5.5,11.899999999999999,0.5258064516129033,lying_left
10200,1.0187311896087439,3.8499999999999996,24.8,0.16458982346832815,5.26333415326953,2.525000000000001,338.04999999999995,0.5153514911214171,0.44182621502209135,126.6,9.0,0.7322852586010481,4.255750427033321,197.21175928427797,49.48946352507774,0.26186848762956083,6.573275862068964,3.4,4.300000000000001,0.3937100213219616,7.521165744057311,5.025,11.649999999999999,0.4910991082650068,unknown
10500,5.357142857142858,3.6,4.8,0.325,5.4901960784313735,6.3999999999999995,7.300000000000001,0.4739624900239426,5.607476635514019,4.1,4.9,0.4555555555555555,4.13164734541076,103.96793232714091,76.94828009464415,0.31834646190070853,7.843472317156527,3.5,4.05,0.4579802259887006,6.865336966218385,4.35,4.625,0.3502676868690747,unknown
10800,8.823529411764707,2.6,3.3,0.45,6.793478260869566,2.9000000000000004,3.0999999999999996,0.3144444444444444,9.449404761904763,2.7,2.75,0.5162669447340981,3.7742973715401993,2.055125315578512,2.105282437855379,0.20730785024085965,8.823529411764707,2.9,3.2,0.4672131147540984,5.242966751918159,3.4000000000000004,3.2,0.3110859728506788,unknown
11100,9.523809523809524,2.5,3.0,0.4597297297297297,6.553030303030303,2.7250000000000005,2.7500000000000004,0.3268861968744044,9.523809523809524,2.7,2.6500000000000004,0.5162669447340981,3.7483315022908816,2.043733524985118,2.0828173302908835,0.20613422108705995,8.955223880597014,2.8,3.0,0.46872560499609683,6.093764616615908,3.3,3.0500000000000003,0.3278910282585252,unknown
11400,8.633540372670808,2.5,3.3,0.4547297297297297,6.921029281277729,3.2,3.2250000000000005,0.34204428256518005,8.955223880597016,3.1,3.3,0.4912280701754386,3.8519939885221706,2.405727529212808,3.1811229916271264,0.20619946315585164,8.955223880597014,2.7,3.0,0.46052631578947373,5.986080020863669,2.95,3.0000000000000004,0.34979204252799156,unknown
11700,8.571428571428571,2.55,3.2,0.4722429210134128,7.210884353741496,3.249999999999999,3.2,0.3268292007288487,9.375,2.7,2.9,0.5,3.890683110872951,2.319328490258082,2.423506408684222,0.20261092215507892,9.523809523809524,2.4,2.7,0.46511627906976744,6.228956228956229,2.6000000000000005,2.7,0.32606800348735826,unknown
12000,9.375,2.4,2.8,0.4634146341463415,7.286821705426355,2.8,3.1,0.3045212765957447,9.375,2.7,2.9,0.4947368421052632,3.953807380602183,2.2832301694923234,2.9337554813975553,0.20308087468173755,9.09090909090909,2.6500000000000004,2.9,0.4610323886639676,6.316912406922178,2.9250000000000007,3.0000000000000004,0.31875122565299624,unknown
12300,9.600614439324117,2.4,2.6500000000000004,0.46531387445021993,7.286821705426357,2.7250000000000005,3.0250000000000004,0.29773532436307804,9.523809523809524,2.6,2.7,0.503968253968254,3.885676787361769,2.2027565633575925,2.315866790625428,0.2005031368257421,9.090909090909092,2.6500000000000004,2.9,0.45889639639639634,6.219390304847576,2.7250000000000005,2.9249999999999994,0.3143602319075067,unknown
12600,10.90909090909091,2.3,2.6,0.47795260295260295,7.163865546218487,2.3499999999999996,2.5250000000000004,0.3057926347400031,9.090909090909092,2.7,2.95,0.4895164741121096,3.9913387804987694,2.3473350977209506,3.0423123455162444,0.1984025227695376,9.67741935483871,2.4,2.6,0.46332737030411447,5.968398689917678,2.425,2.625000000000001,0.3482777450716082,unknown
12900,10.43557168784029,2.3,2.6,0.47474747474747475,7.384475989127152,2.5500000000000007,2.8749999999999996,0.2884360796070784,9.523809523809524,2.6500000000000004,2.6500000000000004,0.5,3.951523177673571,2.270764920478245,2.3414925728300164,0.19594663354083366,10.0,2.4,2.55,0.472953216374269,6.058751529987759,2.2750000000000004,2.575,0.34964773621343254,unknown
13200,8.571428571428571,2.3,3.3,0.45,8.12824565364642,3.2,4.1,0.29384531590413937,8.823529411764707,2.7,2.8499999999999996,0.4869230769230769,4.582543357690625,4.009466193479581,3.6694406119433975,0.20555368358650156,8.571428571428571,3.2,3.3,0.4615384615384615,8.921568627450979,4.5,4.5,0.3225806451612903,unknown
13500,8.823529411764707,2.3,3.1,0.45999999999999996,8.12824565364642,3.1500000000000004,3.75,0.28936819652839074,9.023066485753052,2.7,2.8,0.4840336134453781,4.474823242462946,2.9997800708339906,3.6127490634329815,0.1986644983754325,8.633540372670808,3.05,3.2,0.4767316017316017,7.963489805595067,3.8000000000000003,3.4000000000000004,0.28911501567627423,unknown
13800,11.320754716981133,2.3,2.5,0.4634146341463415,7.056798623063683,2.2,2.5000000000000004,0.2787325456498389,10.169491525423728,2.4,2.5,0.5,3.908668432050762,2.0319485453601827,1.9993643580601725,0.1910024449204887,9.230769230769232,2.5,2.8,0.4610323886639676,6.493506493506494,2.7,2.9,0.3132218587863748,unknown
14100,11.320754716981133,2.3,2.5,0.4736111111111111,7.056798623063683,2.175,2.5000000000000004,0.29192015431377133,10.169491525423728,2.4,2.5,0.5,3.8356186988227075,2.003641536561085,1.9432624776189604,0.1904995168624068,9.302884615384617,2.5,2.7,0.4658914728682171,6.493506493506494,2.7749999999999995,2.8000000000000003,0.31317359111476767,unknown
14400,11.882352941176471,2.3,2.5,0.4761363636363636,7.039209632602656,2.125,2.425,0.29591473341473334,9.677419354838712,2.5,2.5,0.5,3.9498551399995816,2.1892599287215977,2.2647491931585795,0.18944883217213515,10.0,2.4,2.5,0.474937343358396,6.186255604860257,2.2250000000000005,2.6000000000000005,0.3052273020792974,unknown
14700,10.344827586206897,2.3,2.6,0.47863247863247865,7.655677655677655,2.9000000000000004,2.9499999999999997,0.27614241659657984,9.449404761904763,2.5,2.7,0.48717948717948717,4.16894699997319,2.654525443081287,3.082285249374708,0.19341686346761916,10.0,2.4,2.5,0.47222222222222227,6.2611806797853315,2.2,2.6000000000000005,0.30459770114942525,unknown
15000,10.717703349282298,2.3,2.6,0.4788995726495726,7.850128594809446,2.9000000000000004,2.975,0.27501550054848095,9.523809523809524,2.5,2.7,0.48717948717948717,4.003509106320253,2.16220118113374,2.8121858710234453,0.18694059822152617,10.0,2.4,2.5,0.47619047619047616,6.161280579885232,2.0999999999999996,2.6000000000000005,0.30459770114942525,unknown
15300,12.0,2.3,2.4,0.47916666666666663,7.22689075630252,2.3,2.5000000000000004,0.28368794326241137,10.257159555815313,2.45,2.5,0.5,3.871757124235269,2.067920929562725,2.1687953673587153,0.1858577404542521,10.169491525423728,2.4,2.5,0.47727272727272724,6.110016054936496,2.05,2.7,0.3123452496870219,unknown
15600,12.0,2.3,2.5,0.48134157509157505,7.22689075630252,2.3,2.5000000000000004,0.2859219858156028,9.83606557377049,2.5,2.6,0.5,3.9877680555970185,2.1146933585255283,2.7632481214240423,0.18315443637698006,10.344827586206895,2.4,2.4,0.48387096774193544,6.05875152998776,1.95,2.7,0.3144778481012659,lying_right
15900,12.122448979591837,2.3,2.5,0.47795260295260295,6.493506493506494,1.9749999999999994,2.15,0.2836879432624113,11.11111111111111,2.4,2.3499999999999996,0.5,3.5729736675176675,1.6939571356261065,1.761117256770503,0.18642152302082166,9.67741935483871,2.4,2.6,0.46693989071038255,6.136363636363637,2.0249999999999995,2.825,0.3101854131783708,unknown
16200,12.244897959183673,2.3,2.4,0.4853479853479853,6.690777576853526,1.9250000000000005,2.5,0.2839754689754689,10.714285714285715,2.4,2.4,0.5,3.743658712253929,1.8983802526477993,1.8693275202443789,0.18347189758468935,8.955223880597014,2.8,2.8,0.48387096774193544,7.101869761444229,3.35,3.25,0.3028431355821346,lying_right
16500,12.244897959183673,2.3,2.4,0.4857142857142857,6.285714285714285,1.8,2.0999999999999996,0.2832391713747646,11.215932914046121,2.4,2.3,0.503968253968254,3.707308623040366,1.7908279928998234,1.857592293681337,0.18193597862003194,9.375,2.6,2.6,0.47863636363636364,6.739811912225706,2.8,2.9499999999999993,0.30629197471640607,unknown
16800,12.5,2.3,2.4,0.4899132730015083,6.285714285714285,1.8,2.0249999999999995,0.2887165831244778,11.11111111111111,2.4,2.3,0.5111111111111111,3.7430121438108865,1.8919189721157055,1.8457247347978616,0.18091956441592144,9.523809523809524,2.5,2.6,0.47727272727272724,6.407447973713033,2.6000000000000005,2.8500000000000005,0.3046126287505599,unknown
17100,12.5,2.3,2.4,0.4857142857142857,6.4935064935064934,1.8,2.0999999999999996,0.2721739130434782,11.11111111111111,2.5,2.3,0.5121951219512195,3.706596953541165,1.8612786420399219,1.8306842596940205,0.1798566901251529,11.11111111111111,2.4,2.3,0.48837209302325574,5.952380952380951,1.9000000000000004,2.5,0.3123681434599156,unknown
17400,12.5,2.3,2.4,0.48717948717948717,5.835010060362171,1.4999999999999998,1.9999999999999998,0.2845598845598845,11.320754716981133,2.5,2.3,0.5121951219512195,3.7827738093494414,1.9358419099768747,2.0418437886590786,0.179098496425583,10.90909090909091,2.4,2.4,0.48749218261413385,6.204633204633204,1.9000000000000001,2.5999999999999996,0.3098831548198637,unknown
17700,12.5,2.3,2.4,0.48644688644688644,6.204633204633204,1.5999999999999999,1.9999999999999998,0.2800756658595642,11.764705882352942,2.4,2.3,0.5121951219512195,3.5941216261526354,1.6821707180004337,1.74005536710478,0.179233912503932,10.90909090909091,2.4,2.3,0.48780487804878053,6.119601328903654,1.9000000000000001,2.55,0.30996429730606945,lying_right
18000,12.5,2.3,2.4,0.48717948717948717,5.952380952380951,1.575,1.9000000000000001,0.2786867531146707,11.764705882352942,2.4,2.3,0.5116531165311653,3.562306858477073,1.6389312186548939,1.7294173783547322,0.17824054329170588,9.836065573770492,2.4,2.5,0.47619047619047616,6.228956228956229,2.0999999999999996,2.6999999999999997,0.3051400076716531,unknown
18300,12.76595744680851,2.3,2.4,0.48351648351648346,5.714285714285717,1.4000000000000001,1.9000000000000001,0.2769423558897243,12.0,2.4,2.3,0.5116531165311653,3.5670162145383366,1.657890974844863,1.7177412075562153,0.17776109073407645,9.67741935483871,2.5,2.5,0.4759984639016897,6.557134017428967,2.375000000000001,2.775000000000001,0.30303030303030287,unknown
18600,12.76595744680851,2.3,2.3,0.48717948717948717,5.835010060362174,1.4999999999999998,1.8,0.2622171072171073,11.764705882352942,2.5,2.3,0.5121951219512195,3.6968806947689647,1.8219975461382094,1.84134747116185,0.17714154716178795,9.836065573770492,2.4,2.5,0.47474533106960953,6.466799780753267,2.075,2.6999999999999997,0.30303030303030287,unknown
18900,12.76595744680851,2.3,2.3,0.48717948717948717,6.062717770034844,1.4000000000000001,1.7750000000000001,0.25623062286269344,12.0,2.4,2.3,0.5116531165311653,3.534207249604134,1.6254911574475162,1.717863736242004,0.1788221791510326,12.0,2.3,2.3,0.48581750066898577,5.590062111801242,1.7,2.2,0.30803738650470075,unknown
19200,12.76595744680851,2.3,2.3,0.4885832900882201,6.183442116111301,1.4749999999999994,1.7,0.2530192951832807,12.0,2.4,2.3,0.5116531165311653,3.5371627266781425,1.6172538668083623,1.7361918148073832,0.17826660604325711,9.67741935483871,2.5,2.5,0.48193548387096774,6.810631229235881,2.6000000000000005,2.775000000000001,0.303030303030303,unknown
19500,12.76595744680851,2.3,2.3,0.48780487804878053,6.183442116111301,1.4000000000000001,1.6500000000000001,0.2438566129693127,12.0,2.4,2.3,0.5111111111111111,3.557085186514183,1.6970939859771914,1.7383929375072513,0.17904832958514472,9.523809523809524,2.6,2.6,0.47727272727272724,7.015048578283489,3.0,2.9499999999999997,0.293560622815942,lying_right
19800,12.76595744680851,2.25,2.3,0.48749218261413385,6.153261029592187,1.4000000000000001,1.7,0.2466716493840918,11.764705882352938,2.5,2.3,0.5121951219512195,3.754293105196854,1.9485160721426087,2.0677278340977363,0.17867228783623781,9.600614439324117,2.55,2.5,0.47727272727272724,6.897463002114163,2.7749999999999995,2.8749999999999996,0.30206131078224113,unknown
20100,12.765957446808512,2.3,2.3,0.4885832900882201,6.183442116111301,1.4000000000000001,1.675,0.24478390946443696,12.0,2.4,2.3,0.5121951219512195,3.645883961737902,1.7902615923168435,1.8080169649278186,0.17765353231778166,10.90909090909091,2.4,2.4,0.47863636363636364,6.390977443609022,1.7750000000000001,2.5,0.30303030303030287,unknown
20400,12.765957446808512,2.3,2.3,0.4975728155339806,6.062717770034844,1.4000000000000001,1.5999999999999999,0.2556884781884782,12.0,2.4,2.3,0.5121951219512195,3.4509430666909715,1.5833649655457909,1.6739355823499675,0.17925695468842212,10.6203007518797,2.4,2.4,0.472953216374269,6.4935064935064934,1.7249999999999999,2.6000000000000005,0.3003833016491244,lying_right
20700,13.043478260869566,2.3,2.3,0.48888888888888893,6.062717770034844,1.4000000000000001,1.5999999999999999,0.25116761805915927,12.0,2.4,2.3,0.5116531165311653,3.516373741097838,1.5884588634377739,1.7081787551074814,0.17732842191088777,11.11111111111111,2.4,2.4,0.4767316017316017,6.285714285714285,1.8,2.4250000000000007,0.30303030303030287,unknown
21000,13.043478260869566,2.3,2.3,0.5,6.0316618694137265,1.3750000000000002,1.575,0.2523140548383339,12.0,2.4,2.3,0.5095238095238095,3.4938673864567122,1.5804538487301838,1.6848587626839315,0.17687062323474076,10.526315789473683,2.4,2.45,0.46693989071038255,6.358551663232263,1.9000000000000001,2.6,0.2945117928418274,lying_right
21300,13.043478260869566,2.3,2.3,0.5,5.938494167550372,1.3,1.4999999999999998,0.24478446574912632,12.0,2.4,2.3,0.5095238095238095,3.4589780057779738,1.5726310759961029,1.6587596030146647,0.1772763801265623,10.344827586206895,2.4,2.4,0.4754032258064516,6.453488372093023,1.9000000000000001,2.6999999999999997,0.29500430663221355,lying_right
21600,13.043478260869566,2.3,2.3,0.5,5.810616929698709,1.3,1.4999999999999998,0.24942947158461176,12.0,2.4,2.3,0.5121951219512195,3.447244219252328,1.5590446263083957,1.6516691231364624,0.17635217551117463,10.526315789473685,2.4,2.4,0.47727272727272724,6.358551663232265,1.9000000000000001,2.6,0.29516873761059803,lying_right
21900,13.043478260869566,2.3,2.3,0.5,6.0316618694137265,1.3,1.4999999999999998,0.24301136502430565,12.0,2.4,2.3,0.5121951219512195,3.5236719264448673,1.6421659824871875,1.6938548492686452,0.17574940610571768,15.384615384615387,1.9,1.9,0.5087719298245614,5.98404255319149,1.1,0.8999999999999999,0.20698729582577136,lying_right
22200,13.043478260869566,2.3,2.3,0.5,5.938494167550372,1.3,1.4999999999999998,0.24370075743158387,12.244897959183673,2.3499999999999996,2.3,0.503968253968254,3.473872539990173,1.559556500642648,1.6660230586880245,0.1745749195464763,15.789473684210526,1.8,1.9,0.509090909090909,5.845282146160962,1.1,1.0,0.2135811366360566,lying_right
22500,13.043478260869566,2.3,2.3,0.5,5.810616929698709,1.3,1.45,0.2449282533399308,12.244897959183673,2.4,2.3,0.5106382978723405,3.439123252426129,1.5469295026258743,1.644854304949591,0.17520168490889512,15.789473684210526,1.8,1.8,0.5089314194577352,5.984042553191488,1.1,1.0,0.21260537707906135,lying_right
22800,13.043478260869566,2.3,2.25,0.5,5.810616929698709,1.3,1.4250000000000005,0.23863314082400883,12.244897959183673,2.4,2.3,0.5121951219512195,3.427453412603206,1.5685907474192353,1.6274654674030264,0.1760529338652952,16.216216216216214,1.8,1.8,0.5,6.311360448807854,1.0,0.8999999999999999,0.2173913043478261,unknown
