index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot
28500,15.0,1.9,1.9,0.5,4.603580562659847,1.0,1.1,0.2467717717717718,15.0,2.0,1.9,0.5,5.326135024529648,2.1495138279890074,2.1561202318302546,0.18077965942221763,13.043478260869566,2.2,2.0,0.5244047619047619,9.764603312990412,2.6,2.0500000000000003,0.30820105820105825
28800,15.0,1.9,1.9,0.5,4.60358056265985,1.1,1.1,0.2463776276276276,15.0,2.0,1.9,0.5,5.208969664373866,1.9483431683060322,1.991439989363466,0.17831561977049495,13.043478260869566,2.2,2.0,0.5285947712418301,9.239472030169702,2.5,1.7000000000000002,0.30103764478764483
29100,15.384615384615387,1.8,1.8,0.5,5.265151515151516,1.0,1.0,0.24722222222222223,15.789473684210526,1.8,1.8,0.5,4.853982367051191,1.1598277427979231,1.0028402268755794,0.17095407527067807,17.64705882352941,1.7,1.6,0.5161290322580645,7.588075880758806,1.0999999999999999,1.0,0.2746016365202413
29400,16.216216216216218,1.7,1.7,0.5128205128205129,6.403940886699505,0.9999999999999998,1.0999999999999999,0.24867031931188877,16.666666666666668,1.7,1.7,0.5,4.94125421797741,0.8827908743237924,0.8135049309742277,0.16589299472239402,16.216216216216218,1.8,1.7,0.5185185185185185,6.736166800320767,1.0999999999999999,1.0999999999999999,0.2640692640692641
29700,16.216216216216218,1.7,1.7,0.5128205128205129,6.403940886699505,0.9999999999999998,1.0999999999999999,0.2478623188405798,16.666666666666668,1.7,1.7,0.5,4.95427035535189,0.8917919346457679,0.8113345136843084,0.1655940154346938,16.44144144144144,1.8,1.7,0.5188746438746439,6.736166800320767,1.0999999999999999,1.0999999999999999,0.26432676518883413
30000,16.216216216216218,1.7,1.7,0.5121951219512195,6.403940886699505,0.9999999999999998,1.0999999999999999,0.2489227642276423,16.666666666666668,1.8,1.7,0.5,4.987045575314595,0.9299612866965888,0.8551150849649958,0.1651903000377012,17.647058823529413,1.7,1.6,0.5161290322580645,7.222222222222221,1.0000000000000002,1.0,0.2737403100775195
30300,16.216216216216218,1.7,1.7,0.5121951219512195,6.403940886699509,0.9999999999999998,1.0999999999999999,0.2502689180737961,16.666666666666668,1.8,1.7,0.5,4.979621504212655,0.9286338957334231,0.8541719890571009,0.1648395117340579,17.647058823529413,1.7,1.6,0.5161290322580645,8.076923076923073,1.1,1.0,0.2750322997416021
30600,16.216216216216214,1.8,1.7,0.5121951219512195,6.046511627906977,0.925,0.9999999999999998,0.24753782911729416,16.216216216216218,1.8,1.7,0.5,4.976602211408331,0.9526388645951921,0.8778750428001091,0.1657979442334232,17.64705882352941,1.7,1.6,0.5161290322580645,7.588075880758806,1.0999999999999999,1.0,0.2701612903225806
30900,16.216216216216214,1.8,1.7,0.5121951219512195,6.046511627906977,0.9999999999999998,0.9999999999999998,0.24611973392461178,16.216216216216218,1.8,1.7,0.5,4.965648115216153,0.9525431915533213,0.8958770158503518,0.16606245956849577,17.647058823529413,1.7,1.6,0.5161290322580645,7.588075880758806,1.1,1.0,0.27032930107526887
31200,16.216216216216214,1.7,1.7,0.5121951219512195,6.403940886699509,0.9999999999999998,1.0999999999999999,0.24975609756097555,16.216216216216218,1.8,1.7,0.5,4.9659954951726135,0.9509019770864104,0.8930061392983734,0.16568527013114087,17.647058823529413,1.7,1.6,0.5161290322580645,7.588075880758806,1.0000000000000002,1.0,0.2701612903225806
31500,16.666666666666668,1.7,1.7,0.5121951219512195,6.403940886699509,0.9999999999999998,1.0999999999999999,0.24895592430997632,16.666666666666668,1.8,1.7,0.5113695090439276,4.965247089033766,0.9217696023375568,0.8459524967994407,0.1636629769311654,17.647058823529413,1.7,1.6,0.5142857142857143,7.588075880758806,1.1,1.0,0.27392959350948853
31800,16.216216216216218,1.7,1.7,0.5121951219512195,6.403940886699509,0.9999999999999998,1.0999999999999999,0.246119733924612,16.666666666666668,1.8,1.7,0.5113695090439276,4.9215189851824865,0.888836551536565,0.8022363777872138,0.1642265235139518,17.394957983193276,1.7,1.6,0.5151515151515151,7.588075880758806,1.0999999999999999,1.0,0.2675202156334232
32100,16.216216216216214,1.7,1.7,0.5121951219512195,6.403940886699509,0.9999999999999998,1.0999999999999999,0.246119733924612,16.666666666666668,1.8,1.7,0.5108747044917258,4.920481210277258,0.8547101686135522,0.7939916331888403,0.16317938992191727,17.142857142857142,1.7,1.6,0.5166852057842046,7.142857142857146,1.0999999999999999,1.1,0.26678291194420223
32400,16.216216216216214,1.7,1.7,0.5111111111111111,6.403940886699509,0.9999999999999998,1.0999999999999999,0.24611973392461178,16.666666666666668,1.8,1.7,0.5111111111111111,5.01476677888828,0.9154685434294694,0.8444900994183914,0.16313313205331023,17.142857142857142,1.7,1.6,0.5172413793103449,7.142857142857146,1.0999999999999999,1.1,0.2671189334495786
32700,16.216216216216218,1.7,1.7,0.5098039215686275,7.142857142857146,0.9999999999999998,1.075,0.2492623918174665,16.666666666666668,1.8,1.7,0.5113695090439276,5.017364577786129,0.9169803456480845,0.8507984737155075,0.163119182094085,17.647058823529413,1.7,1.6,0.5151515151515151,8.076923076923073,1.1,1.0,0.275462962962963
33000,16.216216216216214,1.8,1.7,0.5116279069767441,6.046511627906977,0.8999999999999999,0.9999999999999998,0.24611973392461178,16.666666666666668,1.8,1.7,0.5116279069767441,4.998594502887172,0.8918178183746323,0.8285216945308774,0.1631494874517479,17.647058823529413,1.7,1.6,0.5161290322580645,7.588075880758806,1.0000000000000002,1.0,0.27083333333333337
33300,16.216216216216214,1.8,1.7,0.5119115144639819,6.046511627906977,0.8999999999999999,0.9999999999999998,0.24284199363732778,16.666666666666668,1.8,1.7,0.5116279069767441,4.996609560650514,0.8827321911573607,0.7995248022817573,0.16341176567937993,17.647058823529413,1.7,1.6,0.5161290322580645,7.588075880758806,1.0000000000000002,1.0,0.27083333333333337
33600,16.216216216216214,1.8,1.7,0.5121951219512195,6.046511627906977,0.8999999999999999,0.9999999999999998,0.24284199363732778,16.666666666666668,1.8,1.7,0.5113695090439276,4.994282615330305,0.8816373121363722,0.798683832589428,0.16305083733768738,17.647058823529413,1.7,1.6,0.5161290322580645,7.588075880758806,1.0000000000000002,1.0,0.27083333333333337
33900,16.216216216216214,1.7,1.7,0.5106382978723405,6.403940886699509,0.9999999999999998,0.9999999999999998,0.24284199363732778,16.666666666666668,1.8,1.7,0.5116279069767441,4.990697794397633,0.8802943790315308,0.797858566193869,0.16277381638986874,17.647058823529413,1.7,1.6,0.5151515151515151,8.076923076923073,1.1,1.0,0.2761667917917918
34200,16.216216216216214,1.8,1.7,0.5119115144639819,6.046511627906977,0.8999999999999999,0.9999999999999998,0.2424973488865323,16.666666666666668,1.8,1.7,0.5116279069767441,5.017757361968142,0.8975007646350133,0.8329910801873456,0.1619859612285478,17.647058823529413,1.7,1.6,0.5151515151515151,8.076923076923073,1.1,1.0,0.275462962962963
34500,16.216216216216214,1.8,1.7,0.5119115144639819,6.046511627906977,0.8999999999999999,0.9999999999999998,0.24263874160480742,16.666666666666668,1.8,1.7,0.5121951219512195,4.977010040624221,0.8882255423819388,0.7983398027304588,0.1625830471925843,18.18181818181818,1.6,1.6,0.5147186147186147,8.076923076923073,1.1,1.0,0.2850122850122849
34800,16.216216216216214,1.7,1.7,0.5116279069767441,6.403940886699505,0.9499999999999997,0.9999999999999998,0.24284199363732778,16.666666666666668,1.8,1.7,0.5116279069767441,5.040056620918911,0.9111313978633312,0.848594333140538,0.16210983358825287,16.666666666666668,1.7,1.7,0.5161290322580645,6.73616680032077,1.2,1.1749999999999998,0.2641418372550448
35100,16.216216216216214,1.7,1.7,0.5104211897524968,6.403940886699509,0.9999999999999998,1.0999999999999999,0.24010590858416941,16.666666666666668,1.8,1.7,0.5119115144639819,5.045494885935937,0.9129016050923079,0.844808993228442,0.1627937782331407,17.142857142857142,1.7,1.6,0.5161290322580645,7.142857142857146,1.0999999999999999,1.1,0.2694444444444444
35400,16.216216216216214,1.8,1.7,0.5113695090439276,6.403940886699505,0.8999999999999999,1.075,0.24284199363732778,16.666666666666668,1.8,1.7,0.5116279069767441,5.020086285846269,0.8894953549858465,0.8345486304543376,0.16309316923326725,17.142857142857142,1.7,1.6,0.5172413793103449,7.142857142857146,1.0999999999999999,1.1,0.2694444444444444
35700,16.216216216216214,1.8,1.7,0.5111111111111111,6.046511627906977,0.8999999999999999,0.9999999999999998,0.24202898550724633,16.666666666666668,1.8,1.7,0.5119115144639819,5.001973495781571,0.8872530208083714,0.8289204499577171,0.16281231093845452,17.142857142857142,1.7,1.6,0.5166852057842046,7.22591362126246,1.0999999999999999,1.1,0.2694444444444444
36000,16.216216216216214,1.8,1.7,0.5108747044917258,6.046511627906977,0.8999999999999999,0.9999999999999998,0.23993584055695855,16.666666666666668,1.8,1.7,0.5121951219512195,5.032458462644015,0.9077029765442668,0.8359538994357311,0.16187525557184976,18.18181818181818,1.6,1.6,0.5135135135135135,8.076923076923073,1.1,1.0,0.2821969696969697
36300,16.216216216216214,1.8,1.7,0.5102040816326531,6.046511627906977,0.8999999999999999,0.9999999999999998,0.2391304347826087,16.666666666666668,1.8,1.7,0.5121951219512195,5.033373997394856,0.9051344771947347,0.836955989119915,0.1618907324431246,17.142857142857142,1.7,1.6,0.5161290322580645,7.936507936507937,1.0999999999999999,1.1,0.2678571428571429
36600,16.216216216216214,1.8,1.7,0.5102040816326531,6.046511627906977,0.8999999999999999,0.9999999999999998,0.23946488294314378,16.666666666666668,1.8,1.7,0.5125078173858661,5.0023002461433945,0.8486031424379549,0.7915920934147677,0.16185325666090206,17.142857142857142,1.7,1.6,0.5161290322580645,7.936507936507937,1.0999999999999999,1.1,0.270764119601329
