index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot,activity
0,11.320754716981133,2.4,3.1,0.46280991735537186,3.175737725507126,1.0500000000000003,1.5499999999999998,0.19758848214693614,25.0,1.2,1.1,0.49180327868852464,8.629163079804265,0.9185228415920401,1.0662554031728617,0.17651708442037126,11.764705882352942,3.2,2.4,0.6410256410256411,7.884615384615383,3.0,1.4,0.15598290598290598,unknown
300,37.5,0.7,0.7,0.5,14.574898785425109,0.30000000000000004,0.30000000000000004,0.17156862745098045,25.0,1.2,1.15,0.4630952380952381,9.056703614079767,0.9824383874753598,0.9215454583177283,0.16785276567512367,32.45614035087719,0.9,0.8,0.5266106442577031,16.055900621118013,0.6000000000000001,0.5499999999999998,0.198025007104291,unknown
600,12.76595744680851,2.3,2.5,0.512987012987013,4.528971821409684,1.3999999999999997,2.0,0.31437303895206103,25.0,1.1,1.2,0.44827586206896547,10.481266039693454,0.9596375271610434,0.9777897905449449,0.1692817024049384,10.727969348659004,2.5,2.95,0.47859631657541063,5.071934359896595,1.2499999999999996,1.5500000000000003,0.21661947092981582,unknown
900,9.250474383301707,3.25,3.25,0.4686930942709062,5.122652070688159,3.4499999999999993,2.525,0.2897854150789957,9.230769230769232,3.1,2.6,0.5166666666666667,3.2915635372223364,3.000350856676248,2.5086983181446882,0.25704027417429176,11.320754716981133,2.4,3.1,0.45454545454545453,5.769230769230768,1.4,1.8000000000000003,0.16114058355437672,unknown
1200,10.00277854959711,3.0,3.25,0.4686930942709062,5.601931764131126,1.625,2.7500000000000004,0.24123139571238694,9.230769230769232,3.1,2.6,0.5070422535211268,3.1099068113845916,2.2812861869275993,2.1384340064636085,0.2369201674911797,10.344827586206897,2.4,3.3,0.45454545454545453,5.129958960328318,1.8,1.8000000000000003,0.20549581839904413,unknown
1500,37.5,0.8,0.7,0.5,14.574898785425109,0.4,0.30000000000000004,0.18823529411764706,10.0,2.9,2.9,0.4646464646464647,3.3651087311399857,2.1582400237230335,1.9112794791217291,0.23195607894559223,11.53846153846154,2.8,2.3,0.5128205128205129,4.112554112554113,1.8000000000000003,2.2,0.2774762550881954,unknown
1800,2.066610336572314,4.6,5.8,0.6029342042880472,5.147158109742647,20.124999999999996,17.575,0.3464048561974881,8.333333333333334,3.5,3.4,0.5166666666666667,2.601879392053209,2.5399274649276102,2.5504370339295597,0.24380758865673866,4.568965517241379,6.6,4.55,0.6890856236786469,3.6568578480343183,13.275000000000002,5.050000000000001,0.2276163376849183,unknown
2100,10.90909090909091,2.4,2.5,0.46280991735537186,10.363022294827699,4.3,2.4,0.3138776820099028,8.333333333333334,3.6,3.4,0.5166666666666667,2.5902175498533246,2.5375417788816588,2.5266706386327904,0.24153460872335783,11.215932914046121,3.15,2.25,0.5288070250588991,6.6468010125837695,2.8,2.15,0.2651220895394625,unknown
2400,10.00277854959711,3.0,2.9,0.4602185179997198,10.089769534996567,4.3,2.95,0.2869704598371077,8.333333333333334,3.25,3.55,0.46493052273371777,2.4962192243894723,2.5062002478931493,2.4915285038936013,0.2448678151107104,11.215932914046121,3.15,2.3499999999999996,0.5288070250588991,6.73882901619714,2.75,2.2500000000000004,0.27590733913790605,unknown
2700,20.689655172413794,1.7,1.5,0.5369493993447398,8.529884749396938,1.4,1.2499999999999998,0.35963114113268907,17.647058823529413,1.6,1.5,0.5151515151515151,6.752271788051082,1.0711646675408835,1.2035443957481398,0.19587682971256204,19.35483870967742,1.7,1.6,0.5128205128205129,9.440559440559436,1.2999999999999998,1.4,0.30725462304409673,unknown
3000,20.344827586206897,1.7,1.6,0.4966666666666667,7.936507936507937,1.4,1.3000000000000003,0.3539080459770116,17.142857142857142,1.7,1.6,0.5151515151515151,6.740424525314365,1.0496275970869953,1.1821496493089967,0.187250698800693,19.354838709677423,1.6,1.6,0.4772357723577236,9.040378226424734,1.275,1.375,0.3095238095238095,unknown
3300,20.689655172413794,1.6,1.6,0.48148148148148145,7.936507936507937,1.35,1.3000000000000003,0.35156862745098033,17.142857142857142,1.6,1.5,0.5128205128205129,6.7736264369512105,1.0207413341719482,1.2472250386476784,0.18582052753664652,20.0,1.6,1.6,0.4666666666666666,8.791208791208788,1.2500000000000002,1.25,0.3089738612836438,unknown
3600,20.689655172413794,1.65,1.6,0.5,8.442776735459658,1.3000000000000003,1.3000000000000003,0.3540196078431372,17.142857142857142,1.7,1.5,0.5151515151515151,6.671367378192496,1.027265455650314,1.235233304009419,0.18435355793749092,20.0,1.7,1.6,0.5128205128205129,8.791208791208788,1.2000000000000002,1.1,0.30864197530864207,unknown
3900,20.689655172413794,1.5,1.6,0.4576271186440678,8.259849906191366,1.2000000000000002,1.3000000000000003,0.3592857142857142,18.181818181818183,1.6,1.5,0.5128205128205129,6.5109997256947265,1.013939348656921,1.1486361537815641,0.19057025209753115,20.0,1.6,1.6,0.4666666666666666,8.50657740192624,1.1,1.375,0.3365399405250205,unknown
4200,20.689655172413794,1.5,1.6,0.48148148148148145,8.442776735459658,1.2000000000000002,1.3000000000000003,0.3452380952380953,7.894736842105263,3.6,3.6,0.5070422535211268,2.781349173501715,2.3631212633428604,2.3584169109414344,0.22329514286327007,20.0,1.7,1.6,0.5,8.50657740192624,1.1749999999999998,1.1750000000000003,0.2745873053883111,unknown
4500,20.689655172413794,1.5,1.5,0.5,7.8324994788409406,1.1,1.0,0.32575757575757575,7.793522267206477,3.6500000000000004,3.6,0.5118450390189522,2.7929405436636934,2.4935459062228387,2.3455812525745894,0.22648788542798046,20.0,1.6,1.5,0.5,8.482409063804408,1.1,1.025,0.24524853801169588,unknown
4800,20.689655172413794,1.5,1.6,0.5,7.588075880758806,1.1,1.0,0.32051282051282054,8.10958904109589,3.45,3.6500000000000004,0.5035211267605634,2.8645249005088114,2.3894723452214484,2.2917161045737546,0.22978155629479063,20.68965517241379,1.5,1.5,0.5,8.791208791208788,1.0,0.95,0.24779541446208103,unknown
5100,26.086956521739133,1.0,0.9,0.5,18.57142857142857,0.9000000000000001,0.8,0.19999999999999996,18.181818181818183,1.6,1.6,0.5151515151515151,6.255227753809046,0.9806401957125733,1.1929382592927806,0.18945531346313454,20.68965517241379,1.5,1.6,0.48387096774193544,8.44277673545966,1.1,1.0,0.28814814814814815,unknown
5400,7.100840336134453,3.9,4.0,0.4686930942709062,5.567638103523271,4.5249999999999995,3.5,0.4156013886041198,1.780415430267062,3.4,7.0,0.24355555555555555,4.296473610911062,21.468290570047724,40.572620078077286,0.35187788405511516,10.811688311688313,2.15,1.95,0.5092592592592593,17.01330532212885,4.324999999999999,3.1999999999999997,0.2396447770946568,unknown
5700,7.0588235294117645,3.9,3.95,0.4909113239990174,6.222586520947176,4.425000000000001,4.925000000000001,0.4488178173020922,8.955223880597014,2.1,2.6,0.42953020134228187,8.225048145088087,3.273858076584118,3.826147251649043,0.21295301832492358,14.285714285714285,1.8,1.6,0.5137614678899083,14.003044140030442,2.5999999999999996,2.5999999999999996,0.25757575757575757,unknown
6000,19.35483870967742,1.7,1.6,0.45454545454545453,15.079365079365079,2.6,2.5,0.23157894736842105,10.169491525423728,2.1,2.3,0.5,9.3928321458172,2.9218035817304293,3.1239805055934817,0.20677357052771111,20.689655172413794,1.5,1.6,0.4654761904761905,9.440559440559444,1.1,1.1,0.21390257252326217,unknown
6300,19.67741935483871,1.7,1.6,0.4768353528153956,15.926128187791473,3.0749999999999997,2.6500000000000004,0.25945745189273023,11.11111111111111,3.5,2.4000000000000004,0.6666666666666667,5.321835320060799,32.76316948534245,22.817658719740496,0.32333827897539225,15.192307692307692,1.7,1.6,0.5,14.242406963925951,2.5249999999999995,2.5999999999999996,0.2563405797101449,unknown
6600,16.666666666666668,1.7,1.65,0.45776918117343646,15.079365079365079,2.6749999999999994,2.5,0.2526062753036437,8.333333333333334,3.4,2.6,0.5952380952380952,5.020464833556187,16.607411084849332,32.17102276711689,0.32443399099917525,14.634146341463415,1.7,1.6,0.5,14.768518518518517,2.8999999999999995,2.7,0.2467948717948718,unknown
6900,30.0,0.9,0.8,0.5,20.42124542124543,0.6000000000000001,0.675,0.19999999999999996,27.272727272727273,0.9,1.0,0.5,12.359738010053631,0.5912293683509284,0.6731995904623777,0.1656459915970211,30.789473684210527,0.9,0.9,0.5,20.42124542124543,0.7000000000000001,0.7999999999999999,0.20830745341614898,unknown
7200,25.0,1.0,0.9,0.5,16.07142857142857,0.8,0.8,0.19999999999999996,24.0,1.1,1.1,0.4893617021276596,11.640719395537745,0.8882384051800254,0.8452285395805632,0.16930578760931717,31.57894736842105,0.9,0.9,0.5,19.780219780219788,0.6500000000000001,0.7999999999999999,0.2024993038150933,unknown
7500,25.0,1.0,0.9,0.5,16.07142857142857,0.8,0.8,0.19999999999999996,24.0,1.0,1.1,0.48753799392097263,11.714233001479412,0.8693039639640638,0.8064188541094214,0.16855058980279264,33.333333333333336,0.8,0.9,0.5,19.780219780219788,0.7000000000000001,0.7000000000000001,0.1925925925925926,unknown
7800,25.0,1.0,0.9,0.5,16.07142857142857,0.8,0.8,0.2,23.07692307692308,1.1,1.2,0.4893617021276596,10.964160069353984,0.8789764874852111,0.88504552094003,0.16953656694613262,24.0,1.0,1.1,0.485837922895358,12.643678160919546,0.9250000000000003,0.8999999999999999,0.1977058029689609,unknown
8100,25.0,1.0,0.9,0.5,16.07142857142857,0.8,0.8,0.2,23.076923076923073,1.1,1.2,0.4893617021276596,10.803715140487137,0.8834185798417317,0.9397124408615993,0.17052215988835626,23.53846153846154,1.1,1.1,0.48331479421579526,12.643678160919546,1.0,0.8999999999999999,0.1996336996336997,unknown
8400,28.571428571428577,0.9,0.9,0.5,17.77777777777778,0.7,0.7,0.2,23.076923076923073,1.1,1.2,0.4916643512086691,10.85284873601752,0.8810362323986975,0.9277405726577164,0.1689769216236879,25.543478260869566,0.95,1.0,0.5,16.07142857142857,0.8,0.8750000000000002,0.20147034864776797,unknown
8700,30.0,0.9,0.9,0.5,19.20634920634921,0.6000000000000001,0.7,0.19999999999999996,26.086956521739133,1.0,1.1,0.5,12.110513414822961,0.5709032108241124,0.6995283014310342,0.15951527526593082,27.272727272727273,0.9,1.0,0.5,18.57142857142857,0.7,0.8,0.19685690653432592,unknown
9000,30.0,0.9,0.9,0.5,20.63492063492064,0.6000000000000001,0.7749999999999999,0.19999999999999996,26.086956521739133,1.0,1.1,0.4946808510638298,12.049332641651953,0.6056263589959004,0.7191076894441,0.16214206552671662,26.086956521739133,1.0,1.0,0.5,16.07142857142857,0.8,0.9000000000000001,0.20059036888408704,unknown
9300,31.57894736842105,0.9,0.9,0.5,19.780219780219788,0.6000000000000001,0.7000000000000001,0.19999999999999996,26.086956521739133,1.0,1.1,0.5,12.166305069497938,0.6040637865359916,0.6888060376640637,0.16261031836980683,26.086956521739133,0.9,1.0,0.5,18.75615763546798,0.8,0.825,0.1996336996336997,lying_left
9600,22.22222222222222,1.2,1.3,0.47826086956521746,9.420289855072465,1.0999999999999999,1.0999999999999999,0.25816326530612244,7.594936708860758,3.7,3.9,0.513888888888889,3.554191445419434,3.9631942199327583,3.692691028635761,0.23144873714663203,22.649572649572647,1.2,1.3,0.5,9.21658986175115,0.8999999999999999,0.9,0.21279761904761896,unknown
9900,7.4074074074074066,3.6,4.0,0.4473684210526316,6.520754716981133,3.5999999999999996,6.1,0.42502658631690887,6.593406593406593,4.2,4.5,0.4857142857142857,3.7877938096402954,5.509761742919426,5.581572400287638,0.23620252777941406,21.42857142857143,1.3,1.4,0.48,9.95643372645661,0.85,0.8999999999999999,0.19886008300642466,lying_left
10200,7.100840336134453,3.7,4.0,0.4550891692040017,6.432230126817198,3.524999999999999,5.85,0.416860883797054,7.5,3.6,4.0,0.5,3.6706198862248614,3.971581068109752,3.9726291992035088,0.23357857552579073,22.22222222222222,1.2,1.3,0.48387096774193544,8.522727272727273,0.7999999999999999,0.9,0.19444444444444453,prone
10500,30.0,0.9,0.9,0.5,20.634920634920633,0.7,0.7,0.2,26.086956521739133,1.0,1.0,0.5,12.310322633732483,0.6268466560287432,0.6897197389706474,0.16203295511019997,30.0,0.9,0.9,0.5,20.63492063492064,0.7000000000000001,0.7999999999999999,0.20982905982905986,lying_left
10800,28.571428571428577,0.9,0.9,0.5,17.77777777777778,0.7,0.7,0.2,25.0,1.0,1.1,0.5,11.774745974836842,0.6616962696029073,0.7412672101348249,0.16515588693769867,31.57894736842105,0.8,0.9,0.5,20.63492063492064,0.7000000000000001,0.7999999999999999,0.20370370370370372,lying_right
11100,31.57894736842105,0.9,0.8,0.5,19.780219780219788,0.6000000000000001,0.7000000000000001,0.19999999999999996,24.999999999999996,1.1,1.1,0.5,11.570496238542903,0.7048470136710201,0.7777948548125503,0.16838546462893283,27.272727272727273,0.9,1.0,0.5,18.57142857142857,0.8,0.8,0.1987179487179488,prone
11400,31.57894736842105,0.9,0.9,0.5,20.63492063492064,0.6749999999999998,0.7000000000000001,0.19999999999999996,24.999999999999996,1.1,1.1,0.5,11.513269000886963,0.6986482388275407,0.772615165202805,0.16712321104547637,28.57142857142857,0.9,0.9,0.5,18.57142857142857,0.7,0.8,0.20238095238095244,unknown
11700,31.57894736842105,0.9,0.9,0.5,20.63492063492064,0.6000000000000001,0.7999999999999999,0.2,26.086956521739133,1.0,1.1,0.5,12.222174151856914,0.6131700122329522,0.7422483119819991,0.16214862667612026,33.333333333333336,0.8,0.8,0.5,19.780219780219788,0.7000000000000001,0.7000000000000001,0.19823232323232332,supine
12000,30.0,0.9,0.9,0.5,20.63492063492064,0.7,0.7,0.2,25.0,1.0,1.1,0.5,11.874592143077,0.6187091012626139,0.7486213387326486,0.16068549347157246,33.333333333333336,0.8,0.8,0.5,19.780219780219788,0.6,0.7000000000000001,0.19444444444444453,supine
12300,30.0,0.9,0.9,0.5,20.63492063492064,0.7,0.7,0.2,24.999999999999996,1.1,1.2,0.5,11.402716499140844,0.6592828124174189,0.7592466525787617,0.16443958390072158,33.333333333333336,0.8,0.8,0.5,19.780219780219788,0.6,0.7000000000000001,0.19444444444444453,supine
12600,31.57894736842105,0.9,0.9,0.5,20.63492063492064,0.6000000000000001,0.7000000000000001,0.2,25.0,1.1,1.15,0.5,11.38808159848962,0.6555606406911568,0.7605054860297703,0.1635341619812758,31.57894736842105,0.8,0.9,0.5,20.63492063492064,0.7000000000000001,0.7999999999999999,0.19774895646988677,supine
12900,31.57894736842105,0.9,0.9,0.5,20.63492063492064,0.6749999999999998,0.7,0.2,25.0,1.1,1.1,0.5,11.518376757760548,0.646089995282167,0.7571755054810347,0.16191572806225185,28.57142857142857,0.9,0.9,0.5,21.42857142857143,0.7,0.8,0.20238095238095244,supine
13200,21.428571428571427,1.3,1.6,0.46153846153846156,8.442776735459665,1.1,1.1,0.25,23.07692307692308,1.1,1.2,0.5,10.949425653637462,0.8056097353369167,0.8661535581559843,0.16275076533540228,21.42857142857143,1.3,1.5,0.48275862068965514,10.297482837528607,1.0999999999999999,1.0499999999999998,0.26357654506080297,supine
13500,21.42857142857143,1.3,1.6,0.46153846153846156,8.442776735459665,1.1,1.0,0.25,23.076923076923073,1.2,1.2,0.5,10.53388951906435,0.8246800688307632,0.8717728788979894,0.1633463641482615,21.42857142857143,1.3,1.4,0.4871456822676335,11.05651105651106,1.0,0.9999999999999999,0.26048136645962733,supine
13800,21.42857142857143,1.3,1.6,0.4545454545454546,7.692307692307697,1.1,1.0,0.25041050903119866,23.076923076923073,1.2,1.2,0.5,10.634506689948912,0.8080994711183069,0.8601970989695414,0.16121993619956435,21.42857142857143,1.3,1.5,0.48275862068965514,9.870740305522919,1.0,0.9999999999999999,0.26268115942028986,supine
14100,28.571428571428577,0.9,0.9,0.5,17.77777777777778,0.7,0.7,0.2,24.0,1.1,1.2,0.5,11.130958134623233,0.7318760642691611,0.8208451485736035,0.1609368588131715,25.0,0.9,1.0,0.5,19.310344827586206,0.8,0.9000000000000001,0.2032019704433498,supine
14400,0.4583651642475173,2.2,8.0,0.21568627450980396,2.8976982097186705,343.3,63.74999999999999,0.49072707343807087,7.692307692307693,3.6,4.0,0.4931506849315068,3.5383575433026873,3.831516384510951,3.848905850541724,0.23435283265671514,1.9646302250803858,3.25,1.55,0.6039473684210527,10.621250525331648,26.75,34.224999999999994,0.7365263078091263,supine
14700,5.882352941176471,2.2,4.5,0.28571428571428575,6.554966871388686,1.25,7.3999999999999995,0.4295165371118503,7.547468354430379,3.6,4.0,0.490165086055497,3.5507057270237214,3.8509454974268578,3.88012874659555,0.23623971088912393,5.277989337395278,2.4,3.3000000000000003,0.42016129032258065,8.606150996685422,20.474999999999998,8.599999999999998,0.49067074371580804,supine
15000,6.599713055954089,2.2,3.35,0.42490842490842495,5.299728127302027,2.825,6.6000000000000005,0.4893960296886024,7.59493670886076,3.6,4.0,0.4956521739130435,3.582305321134657,3.8556802514494226,3.882216604450646,0.23518705236195334,7.407407407407407,2.5,2.1,0.55,7.748158904677938,3.8,3.1000000000000005,0.4504181600955795,supine
15300,2.8571428571428568,4.7,4.4,0.5641025641025641,7.23027324137202,21.05,10.35,0.6305088702147527,10.344827586206897,2.4,3.1,0.46511627906976744,3.038309480261894,1.798095934239703,1.90970373344782,0.23558660087070804,5.0,5.0,4.0,0.5384615384615384,5.655889824281485,8.350000000000001,5.8,0.5457249179559305,supine
15600,4.25531914893617,5.8,4.7,0.5641025641025641,5.187948350071736,13.25,10.7,0.538833389686859,2.28494623655914,13.350000000000001,2.3,0.6437728937728937,5.7406991760622095,49.87823395251903,149.8308839251033,0.3474647852960344,4.615384615384616,4.0,2.1,0.55,6.8942689616039345,25.299999999999997,3.0000000000000004,0.6630107526881721,supine
15900,6.818181818181818,3.8,4.1,0.4557522123893805,7.097688292319164,4.45,6.1,0.47165049952327665,6.765232974910395,13.350000000000001,1.9500000000000002,0.6437728937728937,6.0530797123968725,13.054603274962693,388.91479615291917,0.3660325029318265,4.615384615384616,4.0,2.2,0.5384615384615384,6.8942689616039345,25.299999999999997,4.4,0.6516417050691243,supine
16200,6.666666666666666,3.8,4.2,0.47916666666666663,7.539555996488286,4.45,6.500000000000001,0.4804915672562732,2.1505376344086025,23.1,2.2,0.6052631578947368,6.148862685170647,47.38208714079807,143.6191168586993,0.3497423098787443,2.6785714285714284,2.5,2.2,0.5384615384615384,6.924795234549517,19.0,9.299999999999999,0.7949054621848739,supine
16500,6.666666666666666,3.8,4.2,0.4548264608046193,7.388836453253631,4.475,6.7,0.47971187139593785,2.075268817204301,13.350000000000001,2.3,0.600250626566416,5.9562807763006465,46.0533180787292,137.3065338664706,0.3662179517934558,2.388236763236763,2.4,2.9000000000000004,0.5323886639676113,6.885194356850206,15.225000000000003,22.275000000000002,0.794652729733125,supine
16800,6.25,3.8,4.35,0.4895833333333333,7.935958411491164,4.875,7.825,0.4937866511053925,2.1505376344086025,3.6,2.4,0.5952380952380952,6.072387991078157,42.05289979243263,123.54342209465118,0.3401671023344513,2.6785714285714284,2.5,3.6,0.5263157894736842,6.895589557889816,13.95,23.45,0.6464244041044643,supine
17100,5.6079664570230605,4.1,4.4,0.5124446515963645,8.13183802960183,6.650000000000001,8.075000000000001,0.48430612592622724,5.159126587698016,3.6,2.5,0.565911730545877,5.644241541763887,37.88512206057905,92.45944999933698,0.31551556115996504,4.597768643570171,2.45,3.8,0.5263157894736842,7.771053609387125,8.325,17.525000000000002,0.5058581820201011,supine
17400,6.897463002114165,3.6500000000000004,4.1,0.452014037229173,7.1307189542483655,4.525,6.0249999999999995,0.48057510085373867,5.159126587698016,3.6,2.5,0.565911730545877,5.644241541763887,37.88512206057905,92.45944999933698,0.31551556115996504,3.5294117647058822,6.05,4.0,0.48374613003095973,7.1153730156088315,13.799999999999999,12.274999999999999,0.5205535002845759,supine
17700,9.160839160839162,3.4,3.1500000000000004,0.5218487394957985,4.926739926739925,3.175,3.0999999999999996,0.4413597253212905,8.955223880597014,3.2,3.6,0.5,3.162207470232633,2.5867593990728768,2.226048532922571,0.229351892086971,8.276255707762557,3.5,3.5,0.5140235910878113,4.920617448621488,3.7750000000000004,2.8000000000000003,0.41826634326634327,lying_left
