0,1,2,3,4
,,,0.4918032786885246,0.3839206066012489
0.3368764172335601,0.24468396960335534,0.4756929637526652,0.4630952380952381,0.3206521739130435
0.5322916666666666,0.24468396960335534,0.31248185776487664,0.4482758620689655,0.4915254237288135
0.5303308823529411,0.6,0.25,0.5166666666666667,0.5045346416889682
0.4078947368421053,0.273972602739726,0.4190476190476191,0.5070422535211268,0.5175438596491229
0.4583333333333333,0.273972602739726,0.3556521739130435,0.4646464646464647,0.5042168181446
0.4863095238095239,0.26451612903225796,0.456099151989563,0.5166666666666667,0.5
0.5132404181184669,0.525,0.43174603174603177,0.5166666666666667,0.4774700289375775
0.5243902439024389,0.5073979591836735,0.5,0.4649305227337178,0.4774700289375775
0.5260840108401084,0.4772727272727272,0.4173160173160173,0.5151515151515151,0.4774700289375775
0.5243902439024389,0.4390243902439025,0.427170868347339,0.5151515151515151,0.4957627118644068
0.4941860465116279,0.43649332719742295,0.43174603174603177,0.5128205128205129,0.5169082125603864
0.5243902439024389,0.40996358821582257,0.6666666666666666,0.5151515151515151,0.5390720390720392
0.4883720930232557,0.3732638888888889,0.06372549019607843,0.5128205128205129,0.5708878887070377
0.4941860465116279,0.43649332719742295,0.0915593705293276,0.5070422535211268,0.5384615384615385
0.4883720930232557,0.41851478494623656,0.4818652849740933,0.5118450390189522,0.4924812030075187
0.4583333333333333,0.3882352941176471,0.4818652849740933,0.5035211267605634,0.5276848755109624
0.4883720930232557,0.4895788102475033,0.4806586698843069,0.5151515151515151,0.5084541062801933
0.4583333333333333,0.4893617021276596,0.46332851186931,0.24355555555555555,0.5
0.4583333333333333,0.4907995985279358,0.4573730862207897,0.42953020134228187,0.5
0.4583333333333333,0.4772727272727272,0.4891304347826088,0.5,0.5
0.5165768194070082,0.4777667984189724,0.4891304347826088,0.6666666666666667,0.4615384615384615
0.5294117647058825,0.525,0.4906515580736544,0.5952380952380952,0.4615384615384616
0.5277777777777778,0.5160211267605634,0.3947368421052632,0.5,0.4615384615384616
0.5243902439024389,0.5070422535211268,0.4842912447885647,0.4893617021276596,0.4634146341463415
0.5142857142857143,0.5128205128205129,0.42028985507246375,0.4875379939209726,0.4957627118644068
0.5142857142857143,0.525,0.42028985507246375,0.4893617021276596,0.4864864864864865
0.5233228511530399,0.5189102564102565,0.44987095493349216,0.4893617021276596,0.5
0.5247584541062802,0.525,0.5,0.4916643512086691,0.5
0.5071428571428571,0.5294117647058824,0.5,0.5,0.5
0.5216290842153705,0.5189102564102565,0.6666666666666666,0.4946808510638298,0.4957627118644068
0.5285947712418302,0.5128205128205129,0.7363184079601991,0.5,0.5
0.5216290842153705,0.5121951219512195,0.3654188948306595,0.513888888888889,0.5
0.7322852586010481,0.4994227661048257,0.6144249512670565,0.4857142857142857,0.504
0.7322852586010481,0.5185975609756097,0.42028985507246375,0.5,0.5
0.4555555555555555,0.525,0.4178571428571428,0.5,0.5
0.5162669447340981,0.5125078173858661,0.4178571428571428,0.5,0.5
0.5162669447340981,0.5102040816326531,0.4310751600943714,0.5,0.4973118279569893
0.4912280701754386,0.5070422535211268,0.41128057988523103,0.5,0.504
0.5,0.5111996017919362,0.4352159468438538,0.5,0.5953322040278561
0.4947368421052632,0.5070422535211268,0.4444444444444445,0.5,0.6149068322981366
0.503968253968254,0.4971910112359551,0.4418604651162791,0.5,0.527056277056277
0.4895164741121096,0.4930926505802174,0.4475743348982786,0.5,0.5155969634230504
0.5,0.4971910112359551,0.4374656656290057,0.5,0.5172413793103449
0.4869230769230769,0.5087719298245614,0.44315245478036175,0.5,0.5170747959353656
0.4840336134453781,0.5070422535211268,0.4196687370600414,0.5,0.5138996138996139
0.5,0.5,0.4178571428571428,0.5,0.5087567567567568
0.5,0.4912280701754386,0.4161255411255411,0.5,0.5135135135135135
0.5,0.4897959183673469,0.4244306418219461,0.4931506849315068,0.5155969634230504
0.4871794871794872,0.4895788102475033,0.4418604651162791,0.490165086055497,0.5138996138996139
0.4871794871794872,0.4782608695652175,0.453923541247485,0.4956521739130435,0.5174442190669372
0.5,0.4905119942713928,0.44315245478036175,0.4651162790697674,0.5172413793103449
0.5,0.4868683510638298,0.4444444444444444,0.6437728937728937,0.5155969634230504
0.5,0.4782608695652175,0.4507042253521128,0.6437728937728937,0.5142857142857143
0.5,0.4895788102475033,0.4418604651162791,0.6052631578947368,0.5238095238095238
0.503968253968254,0.4868683510638298,0.4593406593406594,0.600250626566416,0.52
0.5111111111111111,0.4727272727272727,0.4444444444444444,0.5952380952380952,0.539345711759505
0.5121951219512195,0.4705882352941176,0.6666666666666666,0.5659117305458771,0.4915254237288135
0.5121951219512195,0.4562020460358056,0.6666666666666666,0.5659117305458771,0.4443580614398373
0.5121951219512195,0.4727272727272727,0.4711538461538462,0.5,0.4915254237288135
0.5116531165311653,0.4494906621392191,0.4396358543417367,0.4956521739130435,0.5488383467840549
0.5116531165311653,0.4663200723327306,0.4475743348982786,0.5327102803738318,0.5127091377091377
0.5121951219512195,0.4591194968553459,0.4411764705882353,0.4522658610271903,0.5155969634230504
0.5116531165311653,0.4657534246575342,0.4418604651162791,0.5407697325505545,0.5155969634230504
0.5116531165311653,0.4716577540106952,0.4475743348982786,0.3426666666666667,0.5
0.5111111111111111,0.4705882352941176,0.4508423087544877,0.4863013698630137,0.502
0.5121951219512195,0.4705882352941177,0.4396358543417367,0.3426666666666667,0.502
0.5121951219512195,0.4705882352941176,0.4509803921568628,0.4070476190476191,0.5138996138996139
0.5121951219512195,0.4705882352941176,0.4509803921568628,0.4714285714285714,0.5
0.5116531165311653,0.4699879951980792,0.4593406593406594,0.4070476190476191,0.5
0.5095238095238095,0.4705882352941176,0.4689102564102564,0.4615384615384615,0.5
0.5095238095238095,0.4705882352941176,0.4689102564102564,0.4764550264550265,0.5142857142857143
0.5121951219512195,0.4699879951980792,0.4689102564102564,0.3934426229508197,0.5142857142857143
0.5121951219512195,0.4688710927408938,0.4666666666666667,0.4016393442622951,0.5079523809523809
0.503968253968254,0.4675105485232067,0.4634146341463415,0.418943533697632,0.5172413793103449
0.5106382978723405,0.4688710927408938,0.4593406593406594,0.4444444444444444,0.5257936507936508
0.5121951219512195,0.4705882352941176,0.4642857142857143,0.3934426229508197,0.5135135135135135
0.5092874029044242,0.4705882352941176,0.45406162464985994,0.4444444444444444,0.511904761904762
0.503968253968254,0.4637218045112783,0.4571428571428572,0.418943533697632,0.5142857142857143
0.5,0.3442622950819673,0.4634146341463415,0.4714285714285714,0.5142857142857143
0.503968253968254,0.3442622950819673,0.4634146341463415,0.5201323772752344,0.5169082125603864
0.5,0.4601503759398496,0.4624765478424015,0.5,0.5135135135135135
0.5,0.4571428571428572,0.4615384615384615,0.4904777814901437,0.504
0.5,0.4552139037433155,0.4736842105263158,0.4862781954887218,0.5
0.5,0.4571428571428572,0.4736842105263158,0.4878048780487805,0.5
0.5,0.2829153605015674,0.4857142857142857,0.4944014294222752,0.502
0.5,0.2829153605015674,0.4736842105263158,0.4904777814901437,0.504
0.5,0.29310344827586204,0.4736842105263158,0.4931506849315068,0.5127091377091377
0.5042016806722689,0.2996011964107677,0.4711538461538462,0.4870107962213226,0.5083333333333333
0.5,0.2947860962566845,0.472419028340081,0.4870107962213226,0.504
0.5021008403361344,0.31099257884972165,0.4711538461538462,0.4870107962213226,0.5127091377091377
0.5,0.3158076790038049,0.4736842105263158,0.486842105263158,0.5127091377091377
0.5,0.3333333333333333,0.4765681326604182,0.486842105263158,0.5083333333333333
0.5,0.3356807511737089,0.4689102564102564,0.4874921826141338,0.5127091377091377
0.5088702147525677,0.3299319727891156,0.4666666666666667,0.4862781954887218,0.5142857142857143
0.5,0.3333333333333333,0.4677197802197802,0.4725563909774436,0.5142857142857143
0.5,0.425,0.4736842105263158,0.4736842105263158,0.5142857142857143
0.5,0.43396226415094336,0.4725563909774436,0.4651162790697674,0.5043809523809524
0.5,0.35135135135135137,0.4712912087912088,0.4714285714285714,0.5061122956645345
0.5,0.3471311475409836,0.4712912087912088,0.4714285714285714,0.5074626865671642
0.5,0.3508771929824561,0.4725563909774436,0.4683544303797468,0.5135135135135135
0.5275531596286314,0.35135135135135137,0.4736842105263158,0.4704081632653061,0.5043809523809524
0.5275531596286314,0.35135135135135137,0.4736842105263158,0.4683544303797468,0.5047619047619047
0.5,0.3548387096774194,0.4714285714285714,0.4725563909774436,0.5061122956645345
0.5,0.3636363636363637,0.4725563909774436,0.4931506849315068,0.5081967213114754
0.5,0.3511142721669037,0.4642857142857143,0.4931506849315068,0.5043809523809524
0.5,0.2954545454545454,0.4711538461538462,0.4931506849315068,0.5682831661092531
0.5,0.3636363636363637,0.4689102564102564,0.4871794871794872,0.572463768115942
0.5,0.3750000000000001,0.4736842105263158,0.4814814814814815,0.6341463414634148
0.5,0.43437243642329776,0.4725563909774436,0.4807407407407408,0.6403490328006729
0.5,0.43333333333333335,0.4712912087912088,0.4883720930232557,0.5175438596491229
0.5,0.43503836317135547,0.4736842105263158,0.4883720930232557,0.6278019404483105
0.5,0.43478260869565216,0.4736842105263158,0.4870107962213226,0.5277777777777778
0.5063047025663848,0.4376940133037695,0.4711538461538462,0.4862781954887218,0.5135135135135135
0.5063047025663848,0.4376940133037695,0.4711538461538462,0.4874921826141338,0.5142857142857143
0.5,0.43503836317135547,0.4708710407239819,0.4870107962213226,0.511904761904762
0.5,0.43478260869565216,0.4705882352941176,0.4870107962213226,0.5142857142857143
0.5,0.4376940133037695,0.4642857142857143,0.4870107962213226,0.5127091377091377
0.5,0.4363636363636363,0.4638501742160279,0.4444444444444444,0.5142857142857143
0.5,0.4436507936507936,0.4631578947368422,0.418943533697632,0.5142857142857143
0.5,0.4436507936507936,0.4567809239940388,0.3705308352849336,0.5127091377091377
0.5,0.4436507936507936,0.4101449275362319,0.3476190476190476,0.5112715298885513
0.5,0.4436507936507936,0.4101449275362319,0.4618472162278808,0.5142857142857143
0.5,0.44082367053178734,0.4736842105263158,0.4862781954887218,0.5142857142857143
0.5,0.4426229508196722,0.4725563909774436,0.4814814814814815,0.5135135135135135
0.5,0.4426229508196722,0.4711538461538462,0.4704081632653061,0.5142857142857143
0.5,0.43396226415094336,0.4712912087912088,0.4714285714285714,0.5112715298885513
0.5,0.43478260869565216,0.4712912087912088,0.476842105263158,0.5081967213114754
0.5,0.4354838709677419,0.4705882352941176,0.4706540447504303,0.5078297039393198
0.5,0.4354838709677419,0.4638501742160279,0.4871794871794872,0.5127091377091377
0.5,0.4359237536656891,0.4657534246575342,0.4791304347826088,0.5106382978723405
0.5,0.4307692307692307,0.4686274509803922,0.4814814814814815,0.5106382978723405
0.5,0.4080290010741139,0.4705882352941176,0.4807407407407408,0.5108747044917258
0.5,0.3703703703703704,0.4736842105263158,0.4714285714285714,0.5081967213114754
0.5,0.35000000000000003,0.4705882352941176,0.4706540447504303,0.5108747044917258
