index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot,activity
0,10.169491525423728,2.1,3.5,0.3559322033898305,5.835010060362171,1.8,0.7999999999999998,0.21671967287596544,23.538461538461537,1.3,1.1,0.5108695652173914,8.491112282280737,0.600504838120444,0.8035096176323626,0.1672742809888462,9.3841642228739,2.95,3.1,0.4881689115398617,5.490858647367652,1.5749999999999997,2.3249999999999993,0.3193083797922508,prone
300,40.0,0.7,0.7,0.5,14.705882352941174,0.20000000000000007,0.10000000000000009,0.09583333333333338,11.11492281303602,3.35,3.3,0.5145238095238095,2.454788600853148,1.5254075297664331,1.326339256817736,0.22902292871421162,37.5,0.8,0.8,0.5,14.285714285714292,0.4,0.4,0.15763546798029565,prone
600,40.0,0.7,0.7,0.5,12.820512820512825,0.20000000000000007,0.30000000000000004,0.12179487179487186,10.344827586206895,3.5,3.0,0.5517241379310345,3.293569197173451,1.973854842985287,1.8540297922601556,0.19447647794441977,11.53846153846154,3.2,2.5,0.5362318840579711,5.330490405117271,1.6,1.9,0.36666666666666664,lying_right
900,40.0,0.7,0.8,0.48780487804878053,20.634920634920636,0.5000000000000001,0.8,0.18154761904761907,9.677419354838712,3.55,2.75,0.5521778584392014,3.189498113709007,1.862532140400797,1.7049774344395447,0.18447923228453733,31.57894736842105,0.8,0.9,0.5,17.77777777777778,1.0750000000000002,0.7249999999999999,0.21354032604032608,lying_right
1200,6.382978723404255,1.3,8.1,0.13829787234042554,0.0,0.0,0.0,0.0,7.142857142857142,3.7,3.5,0.5357142857142857,3.4459472748435793,2.229778411570505,3.5467362793551644,0.22872381952747753,4.156279961649089,7.449999999999999,7.35,0.506039848790609,1.1809922644554516,4.075,2.75,0.10723873441994247,lying_right
1500,8.646034816247582,2.0,6.1,0.42400706090026474,6.512582645613014,3.875000000000001,4.575,0.41996759179675924,8.258928571428571,3.6500000000000004,3.6,0.4652930402930403,3.5635387701356134,2.317865397299852,3.6981467620531516,0.22283767636013638,4.705882352941177,5.45,7.65,0.5162337662337663,4.983772819472617,9.3,7.75,0.3530637074246674,lying_right
1800,8.646034816247582,2.0,6.1,0.42400706090026474,6.512582645613014,3.875000000000001,4.575,0.41996759179675924,8.21917808219178,3.7,3.7,0.39487179487179486,3.6485971364851966,2.274884351836209,7.268775606264735,0.2396344354451295,3.9915966386554627,5.45,8.35,0.5082158185162478,3.793197965881631,9.124999999999998,7.825,0.349545689923479,lying_right
2100,11.437908496732026,2.2,2.8,0.45973367152821815,4.683899769585253,1.2249999999999999,1.6500000000000004,0.27717734981316466,10.529556650246306,3.0,2.9,0.513157894736842,2.898937733985643,1.4903873172436408,2.4510740967262246,0.21636008829993653,10.714285714285715,2.75,2.75,0.5412895927601811,6.008687258687258,1.25,2.75,0.3889880952380952,prone
2400,11.764705882352942,2.1,2.8,0.45973367152821815,4.788843799435998,1.2,1.8249999999999997,0.27253932954451854,10.344827586206897,2.9,2.8499999999999996,0.513157894736842,3.099954798912353,1.7568230022716524,2.5152641831833638,0.21278774000638387,11.53846153846154,2.6,2.7,0.5142857142857143,5.5882352941176485,1.3999999999999997,2.6,0.4057491289198606,prone
2700,11.764705882352942,2.2,2.8,0.4736842105263158,5.330490405117271,1.2000000000000002,1.7000000000000002,0.276056338028169,10.344827586206895,2.8,2.7,0.5,3.1999535005417323,1.793779406120811,2.440027252552168,0.21587127229868439,11.891679748822607,2.6,2.75,0.4647009966777409,5.773809523809522,1.3249999999999997,2.75,0.4188321018062397,prone
